VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount
2,2015-01-01 18:25:08,2015-01-01 18:36:31,1,2.57,-74.0083999633789,40.72196960449219,1,N,-73.99129486083984,40.735206604003906,1,11.5,0.0,0.5,2.3,0.0,14.6
1,2015-01-01 18:25:08,2015-01-01 18:39:06,4,3.2,-73.98703002929686,40.75626754760742,1,N,-73.9837646484375,40.72136688232422,1,12.5,0.0,0.5,2.65,0.0,15.95
2,2015-01-01 18:25:08,2015-01-01 18:39:22,1,3.13,-73.99565124511719,40.720890045166016,1,N,-73.95966339111328,40.71807098388672,1,12.5,0.0,0.5,2.5,0.0,15.8
2,2015-01-01 18:25:08,2015-01-01 18:29:57,1,0.93,-73.98944091796875,40.758705139160156,1,N,-73.98265838623048,40.76896286010742,2,5.5,0.0,0.5,0.0,0.0,6.3
1,2015-01-01 18:25:09,2015-01-01 18:34:17,4,1.5,-73.96633911132812,40.76207733154297,1,N,-73.98291778564453,40.750205993652344,2,8.5,0.0,0.5,0.0,0.0,9.3
2,2015-01-01 18:25:09,2015-01-01 18:34:47,1,1.69,-73.98289489746094,40.74186706542969,1,N,-73.98519134521484,40.72378158569336,1,8.5,0.0,0.5,1.7,0.0,11.0
2,2015-01-01 18:25:09,2015-01-01 18:32:51,1,1.35,-73.98661041259766,40.73412322998047,1,N,-73.9875259399414,40.72174453735352,1,7.0,0.0,0.5,1.75,0.0,9.55
1,2015-01-01 18:25:10,2015-01-01 18:36:22,1,2.8,-73.96671295166014,40.76171875,1,N,-73.9757080078125,40.789207458496094,1,11.2,0.0,0.5,1.7,0.0,13.7
1,2015-01-01 18:25:10,2015-01-01 18:36:28,1,1.9,-73.98265075683594,40.75851440429688,1,N,-74.00224304199219,40.73461151123047,2,10.0,0.0,0.5,0.0,0.0,10.8
1,2015-01-01 18:25:10,2015-01-01 18:36:36,1,4.7,-74.00687408447266,40.70676803588867,1,N,-73.9804458618164,40.74679565429688,1,15.2,0.0,0.5,2.5,0.0,18.5
2,2015-01-01 18:25:10,2015-01-01 18:36:31,1,2.73,-73.96427154541014,40.79231643676758,1,N,-73.97480010986328,40.76204681396485,1,11.0,1.0,0.5,2.4,0.0,15.2
1,2015-01-01 18:25:10,2015-01-01 18:32:11,1,1.5,-73.9601821899414,40.766597747802734,1,N,-73.94526672363281,40.774238586425774,1,7.5,0.0,0.5,1.65,0.0,9.95
2,2015-01-01 18:25:10,2015-01-01 18:34:09,2,1.45,-73.99323272705078,40.75271224975585,1,N,-73.98416137695312,40.740577697753906,1,7.5,1.0,0.5,0.0,0.0,9.3
1,2015-01-01 18:25:10,2015-01-01 18:44:36,4,1.4,-73.97503662109375,40.76029968261719,1,N,-73.9912567138672,40.76030349731445,2,12.5,0.0,0.5,0.0,0.0,13.3
1,2015-01-01 18:25:11,2015-01-01 18:34:25,2,2.3,-73.95801544189453,40.77635192871094,1,N,-73.97876739501955,40.74783325195313,1,9.2,0.0,0.5,2.0,0.0,12.0
2,2015-01-01 18:25:11,2015-01-01 18:46:47,1,2.07,-73.98230743408203,40.75769424438477,1,N,-74.00279235839844,40.7504768371582,2,15.0,1.0,0.5,0.0,0.0,16.8
2,2015-01-01 18:25:11,2015-01-01 18:29:02,5,0.69,-73.95555877685547,40.7690315246582,1,N,-73.964599609375,40.77267074584961,2,4.5,0.0,0.5,0.0,0.0,5.3
2,2015-01-01 18:25:11,2015-01-01 18:36:07,1,2.25,-73.98728942871094,40.71844100952149,1,N,-73.97689056396483,40.74382019042969,2,10.0,1.0,0.5,0.0,0.0,11.8
1,2015-01-01 18:25:11,2015-01-01 18:32:04,1,1.3,-73.99085235595702,40.7518424987793,1,N,-73.9820556640625,40.73928833007813,1,6.7,0.0,0.5,1.0,0.0,8.5
2,2015-01-01 18:25:12,2015-01-01 18:30:00,5,1.05,-73.98916625976562,40.74267959594727,1,N,-73.97798156738281,40.74599838256836,1,5.5,0.0,0.5,1.1,0.0,7.4
1,2015-01-01 18:25:12,2015-01-01 18:29:18,1,0.5,-73.99496459960938,40.740081787109375,1,N,-73.99317932128906,40.73668670654297,1,4.5,0.0,0.5,3.0,0.0,8.3
2,2015-01-01 18:25:12,2015-01-01 18:52:31,2,10.89,-73.98204040527344,40.7639045715332,1,N,-73.87056732177734,40.77389907836913,2,34.0,0.0,0.5,0.0,5.33,40.13
2,2015-01-01 18:25:13,2015-01-01 18:31:01,1,1.79,-74.00408172607422,40.74773025512695,1,N,-73.98555755615234,40.76313018798828,1,7.5,0.0,0.5,1.5,0.0,9.8
1,2015-01-01 18:25:13,2015-01-01 18:49:27,1,4.8,-73.95863342285155,40.77554702758789,1,N,-74.00611114501955,40.74035263061523,2,19.0,0.0,0.5,0.0,0.0,19.8
1,2015-01-01 18:25:14,2015-01-01 18:30:31,1,1.5,-73.97156524658203,40.74651336669922,1,N,-73.96038818359375,40.76554489135742,1,7.0,0.0,0.5,1.55,0.0,9.35
2,2015-01-01 18:25:14,2015-01-01 18:38:49,5,3.26,-73.96114349365234,40.79643630981445,1,N,-73.99263763427734,40.75934600830078,1,12.5,0.0,0.5,2.5,0.0,15.8
1,2015-01-01 18:25:14,2015-01-01 18:36:13,1,2.8,-74.0002670288086,40.72378158569336,1,N,-73.98936462402342,40.75556182861328,2,10.5,0.0,0.5,0.0,0.0,11.3
1,2015-01-01 18:25:14,2015-01-01 18:50:30,3,19.1,-73.95086669921875,40.774696350097656,2,Y,-73.79015350341797,40.646881103515625,2,52.0,0.0,0.5,0.0,5.33,58.13
2,2015-01-01 18:25:15,2015-01-01 18:41:58,3,2.36,-73.97447204589844,40.790611267089844,1,N,-73.97928619384766,40.76129150390625,2,13.0,0.0,0.5,0.0,0.0,13.8
1,2015-01-01 18:25:15,2015-01-01 18:28:51,1,0.9,-73.99078369140625,40.73977279663085,1,N,-73.97891998291014,40.7429313659668,1,5.0,0.0,0.5,1.15,0.0,6.95
1,2015-01-01 18:25:15,2015-01-01 18:31:37,1,0.7,-73.98534393310547,40.76848983764648,1,N,-73.97845458984375,40.76427459716797,2,6.0,1.0,0.5,0.0,0.0,7.8
1,2015-01-01 18:25:15,2015-01-01 18:29:48,1,1.2,-73.9792709350586,40.776771545410156,1,N,-73.97164154052734,40.788002014160156,1,5.7,0.0,0.5,1.3,0.0,7.8
1,2015-01-01 18:25:15,2015-01-01 18:49:57,1,5.9,-73.98990631103516,40.75641632080078,1,N,-73.9060287475586,40.76409149169922,1,22.0,0.0,0.5,6.8,0.0,29.6
2,2015-01-01 18:25:15,2015-01-01 18:37:43,2,2.02,-73.9836654663086,40.74720764160156,1,N,-73.9821014404297,40.76843643188477,1,10.0,1.0,0.5,1.0,0.0,12.8
1,2015-01-01 18:25:15,2015-01-01 18:33:34,2,0.7,-73.98223876953125,40.77158737182617,1,N,-73.98265075683594,40.76171112060547,2,6.5,0.0,0.5,0.0,0.0,7.3
1,2015-01-01 18:25:16,2015-01-01 18:37:19,2,2.2,-73.979736328125,40.78405380249024,1,N,-73.96292114257811,40.76527786254883,1,11.0,0.0,0.5,2.35,0.0,14.15
2,2015-01-01 18:25:17,2015-01-01 18:47:22,2,4.13,-73.9823226928711,40.7735710144043,1,N,-73.99623107910156,40.72596740722656,2,17.5,0.0,0.5,0.0,0.0,18.3
2,2015-01-01 18:25:17,2015-01-01 18:39:46,1,3.25,-73.99041748046875,40.75664520263672,1,N,-73.9506301879883,40.77178192138672,1,12.5,0.0,0.5,2.5,0.0,15.8
1,2015-01-01 18:25:17,2015-01-01 18:36:05,2,2.3,-73.95802307128906,40.76819610595703,1,N,-73.97830963134766,40.788352966308594,1,10.2,0.0,0.5,2.2,0.0,13.2
1,2015-01-01 18:25:17,2015-01-01 18:31:31,1,1.2,-73.98252868652342,40.76836395263672,1,N,-73.97720336914062,40.781944274902344,1,6.5,0.0,0.5,1.0,0.0,8.3
2,2015-01-01 18:25:17,2015-01-01 18:31:52,1,0.94,-74.00985717773438,40.71495819091797,1,N,-74.00660705566406,40.70632553100585,1,6.0,0.0,0.5,1.0,0.0,7.8
2,2015-01-01 18:25:17,2015-01-01 18:34:29,1,2.19,-74.01497650146483,40.70979690551758,1,N,-74.00177764892578,40.73550796508789,2,9.5,1.0,0.5,0.0,0.0,11.3
1,2015-01-01 18:25:17,2015-01-01 18:28:30,2,0.7,-73.96656799316406,40.76233673095703,1,N,-73.9584732055664,40.7686767578125,1,4.5,0.0,0.5,1.0,0.0,6.3
2,2015-01-01 18:25:18,2015-01-01 18:27:24,1,0.37,-73.99332427978516,40.729957580566406,1,N,-73.99068450927734,40.72878646850585,1,3.5,0.0,0.5,0.88,0.0,5.18
2,2015-01-01 18:25:18,2015-01-01 18:28:06,1,0.27,-73.98599243164062,40.752342224121094,1,N,-73.9881362915039,40.75369644165039,2,4.0,0.0,0.5,0.0,0.0,4.8
2,2015-01-01 18:25:19,2015-01-01 18:29:09,6,0.85,-73.99752807617188,40.741600036621094,1,N,-73.99622344970702,40.73217010498047,1,5.0,0.0,0.5,1.5,0.0,7.3
2,2015-01-01 18:25:19,2015-01-01 18:54:26,1,0.94,-73.98168182373048,40.75956344604492,1,N,-73.989990234375,40.7572021484375,2,17.0,0.0,0.5,0.0,0.0,17.8
2,2015-01-01 18:25:19,2015-01-01 18:30:06,2,0.92,-74.00484466552734,40.73776626586913,1,N,-73.99098205566406,40.73507308959961,1,5.5,1.0,0.5,1.95,0.0,9.25
2,2015-01-01 18:25:20,2015-01-01 18:29:09,2,0.61,-73.9666748046875,40.75838851928711,1,N,-73.9740982055664,40.76289367675781,1,4.5,0.0,0.5,0.9,0.0,6.2
1,2015-01-01 18:25:20,2015-01-01 18:52:21,1,15.3,-73.98524475097656,40.76800155639648,2,N,-73.8260269165039,40.71548461914063,2,52.0,0.0,0.5,0.0,5.33,58.13
2,2015-01-01 18:25:20,2015-01-01 18:40:40,5,4.99,-73.99352264404298,40.74987030029297,1,N,-73.96800231933594,40.801536560058594,2,17.0,0.0,0.5,0.0,0.0,17.8
2,2015-01-01 18:25:21,2015-01-01 18:33:07,2,1.67,-73.9979476928711,40.72417068481445,1,N,-74.01593780517578,40.70507049560547,1,8.0,0.0,0.5,0.5,0.0,9.3
2,2015-01-01 18:25:21,2015-01-01 18:27:44,2,0.54,-73.9964141845703,40.74793243408203,1,N,-73.99221801757811,40.75429153442383,2,4.0,0.0,0.5,0.0,0.0,4.8
2,2015-01-01 18:25:21,2015-01-01 18:37:34,1,0.77,-73.97671508789062,40.75922393798828,1,N,-73.98644256591797,40.756595611572266,1,9.0,0.0,0.5,1.8,0.0,11.6
1,2015-01-01 18:25:21,2015-01-01 18:33:03,2,1.8,-74.01392364501955,40.71311569213867,1,N,-73.99978637695312,40.73085021972656,2,8.0,0.0,0.5,0.0,0.0,8.8
1,2015-01-01 18:25:22,2015-01-01 18:30:53,1,1.2,-73.9935073852539,40.75708770751953,1,N,-73.97891998291014,40.74853515625,1,5.7,0.0,0.5,1.0,0.0,7.5
2,2015-01-01 18:25:22,2015-01-01 18:52:14,6,4.07,-73.98163604736328,40.7590217590332,1,N,-73.9817657470703,40.72222137451172,1,21.0,0.0,0.5,5.25,0.0,27.05
1,2015-01-01 18:25:22,2015-01-01 18:50:22,1,5.7,-73.97608947753906,40.74005508422852,1,N,-73.96502685546875,40.80357360839844,2,22.0,0.0,0.5,0.0,0.0,22.8
2,2015-01-01 18:25:22,2015-01-01 18:32:43,4,1.28,-73.99229431152342,40.74346160888672,1,N,-73.97756958007811,40.73412322998047,2,7.0,0.0,0.5,0.0,0.0,7.8
1,2015-01-01 18:25:22,2015-01-01 18:42:41,1,2.7,-73.98690032958984,40.75278091430664,1,N,-73.99874114990234,40.73512649536133,1,12.7,0.0,0.5,2.7,0.0,16.2
2,2015-01-01 18:25:22,2015-01-01 18:27:45,1,0.62,-73.9466781616211,40.785072326660156,1,N,-73.9527816772461,40.77922058105469,2,4.0,0.0,0.5,0.0,0.0,4.8
1,2015-01-01 18:25:22,2015-01-01 18:31:01,2,1.9,-73.99868774414062,40.73485565185547,1,N,-73.97956848144531,40.751949310302734,2,7.5,0.0,0.5,0.0,0.0,8.3
1,2015-01-01 18:25:22,2015-01-01 18:43:12,1,5.9,-74.01626586914062,40.70488357543945,1,N,-73.97015380859375,40.76108169555664,2,19.5,0.0,0.5,0.0,0.0,20.3
2,2015-01-01 18:25:23,2015-01-01 18:37:35,6,2.36,-73.9609832763672,40.77002334594727,1,N,-73.98322296142578,40.74452590942383,2,11.0,0.0,0.5,0.0,0.0,11.8
2,2015-01-01 18:25:23,2015-01-01 18:38:49,5,1.68,-73.96613311767578,40.76831817626953,1,N,-73.98474884033203,40.75600814819336,2,10.5,1.0,0.5,0.0,0.0,12.3
1,2015-01-01 18:25:24,2015-01-01 18:29:59,1,0.5,-73.98725891113281,40.735748291015625,1,N,-73.98907470703125,40.72981262207031,1,4.7,0.0,0.5,1.1,0.0,6.6
2,2015-01-01 18:25:24,2015-01-01 18:31:38,1,1.43,-73.95140075683594,40.77419662475585,1,N,-73.9645004272461,40.760536193847656,1,7.0,0.0,0.5,1.4,0.0,9.2
2,2015-01-01 18:25:24,2015-01-01 18:27:36,1,0.53,-73.9508514404297,40.78349304199219,1,N,-73.95518493652342,40.77990341186523,1,4.0,0.0,0.5,0.8,0.0,5.6
2,2015-01-01 18:25:24,2015-01-01 18:26:43,1,0.5,-73.9520263671875,40.78450775146485,1,N,-73.95457458496094,40.779056549072266,1,3.5,0.0,0.5,1.25,0.0,5.55
1,2015-01-01 18:25:25,2015-01-01 18:38:46,1,1.3,-73.9762191772461,40.75663375854492,1,N,-73.98672485351562,40.76252365112305,2,9.5,0.0,0.5,0.0,0.0,10.3
2,2015-01-01 18:25:25,2015-01-01 18:28:44,1,1.04,-73.96307373046875,40.75807571411133,1,N,-73.96027374267578,40.76976776123047,1,5.0,0.0,0.5,0.0,0.0,5.8
1,2015-01-01 18:25:25,2015-01-01 18:35:56,1,1.4,-73.99647521972656,40.7236328125,1,N,-74.01447296142578,40.715431213378906,1,8.5,0.0,0.5,1.0,0.0,10.3
1,2015-01-01 18:25:25,2015-01-01 18:44:41,1,4.1,-73.95645904541014,40.771392822265625,1,N,-74.00031280517578,40.73050308227539,1,16.2,0.0,0.5,3.0,0.0,20.0
1,2015-01-01 18:25:25,2015-01-01 18:32:11,1,1.0,-73.9876480102539,40.728424072265625,1,N,-74.0008316040039,40.73200607299805,1,6.2,1.0,0.5,1.6,0.0,9.6
2,2015-01-01 18:25:25,2015-01-01 18:50:27,1,17.06,-73.9705352783203,40.74578857421875,2,N,-73.77629852294923,40.6455078125,1,52.0,0.0,0.5,0.0,5.33,58.13
2,2015-01-01 18:25:25,2015-01-01 18:39:31,5,6.16,-73.97549438476562,40.74089813232422,1,N,-73.94056701660156,40.814170837402344,2,18.5,0.0,0.5,0.0,0.0,19.3
1,2015-01-01 18:25:26,2015-01-01 18:36:47,1,2.2,-73.98213195800781,40.77461624145508,1,N,-73.95585632324219,40.77222442626953,1,10.5,0.0,0.5,1.0,0.0,12.3
1,2015-01-01 18:25:27,2015-01-01 18:36:29,1,1.9,-73.97929382324219,40.75190734863281,1,N,-73.98202514648438,40.77470016479492,2,9.5,0.0,0.5,0.0,0.0,10.3
1,2015-01-01 18:25:27,2015-01-01 18:35:19,2,2.2,-73.95789337158203,40.77913284301758,1,N,-73.97186279296875,40.7996940612793,1,10.0,0.5,0.5,2.25,0.0,13.55
1,2015-01-01 18:25:27,2015-01-01 18:32:05,1,0.9,-73.98551940917969,40.77267456054688,1,N,-73.95452880859375,40.76570510864258,1,6.2,0.0,0.5,0.0,0.0,7.0
2,2015-01-01 18:25:27,2015-01-01 18:36:48,1,2.44,-73.95195770263672,40.778018951416016,1,N,-73.97305297851562,40.758209228515625,2,10.5,0.0,0.5,0.0,0.0,11.3
2,2015-01-01 18:25:27,2015-01-01 18:38:04,1,5.27,-73.97322845458984,40.7630729675293,1,N,-74.00398254394531,40.70766830444336,2,16.5,1.0,0.5,0.0,0.0,18.3
1,2015-01-01 18:25:28,2015-01-01 18:29:35,1,0.8,-73.98162078857422,40.78083419799805,1,N,-73.97171783447266,40.78301239013672,1,4.7,0.0,0.5,1.1,0.0,6.6
1,2015-01-01 18:25:28,2015-01-01 18:34:05,1,1.5,-73.95463562011719,40.76722717285156,1,N,-73.968994140625,40.76035690307617,1,7.7,0.0,0.5,1.0,0.0,9.5
2,2015-01-01 18:25:28,2015-01-01 18:32:17,1,1.74,-74.00688934326173,40.71622848510742,1,N,-73.9954376220703,40.73952865600585,1,7.5,0.0,0.5,1.5,0.0,9.8
1,2015-01-01 18:25:29,2015-01-01 18:29:48,2,1.1,-73.96488189697266,40.75909805297852,1,N,-73.96022033691406,40.77187728881836,1,5.2,0.0,0.5,1.0,0.0,7.0
2,2015-01-01 18:25:29,2015-01-01 18:34:31,1,2.57,-73.97933959960938,40.77664566040039,1,N,-73.94941711425781,40.785057067871094,1,9.5,0.0,0.5,1.9,0.0,12.2
1,2015-01-01 18:25:29,2015-01-01 18:38:09,2,3.3,-73.93756103515625,40.813152313232415,1,N,-73.95594024658203,40.77299499511719,1,12.5,0.0,0.5,3.95,0.0,17.25
2,2015-01-01 18:25:29,2015-01-01 18:43:30,3,9.2,-73.8730239868164,40.77407836914063,1,N,-73.99112701416014,40.74385070800781,1,26.5,0.0,0.5,3.98,5.33,36.61
1,2015-01-01 18:25:29,2015-01-01 18:27:44,2,0.8,-73.95879364013672,40.76348114013672,1,N,-73.95833587646483,40.772624969482415,2,4.5,0.0,0.5,0.0,0.0,5.3
2,2015-01-01 18:25:30,2015-01-01 18:28:51,1,1.21,-73.97433471679686,40.75785827636719,1,N,-73.96490478515625,40.77266311645508,2,5.5,0.0,0.5,0.0,0.0,6.3
2,2015-01-01 18:25:30,2015-01-01 18:35:22,1,1.16,-73.9661636352539,40.76165771484375,1,N,-73.98175048828125,40.763389587402344,2,8.0,1.0,0.5,0.0,0.0,9.8
1,2015-01-01 18:25:30,2015-01-01 18:29:44,1,0.8,-73.99864196777344,40.74534225463867,1,N,-73.99890899658203,40.75469207763672,1,5.5,0.0,0.5,1.0,0.0,7.3
2,2015-01-01 18:25:30,2015-01-01 18:36:05,1,2.49,-73.98770141601562,40.75030517578125,1,N,-73.95806884765625,40.76498794555664,1,10.5,1.0,0.5,3.45,0.0,15.75
1,2015-01-01 18:25:30,2015-01-01 18:32:05,1,0.8,-73.99961853027342,40.72100067138672,1,N,-73.9871368408203,40.72030258178711,2,6.0,0.0,0.5,0.0,0.0,6.8
2,2015-01-01 18:25:31,2015-01-01 18:39:37,2,3.42,-73.97467803955078,40.7877082824707,1,N,-73.99665069580078,40.74758911132813,1,13.0,1.0,0.5,3.5,0.0,18.3
2,2015-01-01 18:25:31,2015-01-01 18:26:02,1,0.11,-73.95789337158203,40.77644348144531,1,N,-73.9580535888672,40.77576065063477,2,2.5,0.0,0.5,0.0,0.0,3.3
2,2015-01-01 18:25:31,2015-01-01 18:30:21,1,1.27,-73.98897552490234,40.734283447265625,1,N,-73.97799682617188,40.74580764770508,1,6.5,0.0,0.5,1.0,0.0,8.3
2,2015-01-01 18:25:31,2015-01-01 18:32:19,1,2.75,-73.96784973144531,40.75477981567383,1,N,-73.94198608398438,40.78710174560547,1,9.5,0.0,0.5,2.5,0.0,12.8
2,2015-01-01 18:25:31,2015-01-01 18:30:41,6,1.33,-73.9793472290039,40.74040985107422,1,N,-73.99056243896483,40.72343063354492,1,6.5,0.0,0.5,0.5,0.0,7.8
1,2015-01-01 18:25:31,2015-01-01 18:35:45,1,2.3,-74.0017318725586,40.74602890014648,1,N,-73.97384643554686,40.756362915039055,2,10.0,0.0,0.5,0.0,0.0,10.8
2,2015-01-01 18:25:31,2015-01-01 18:39:10,1,3.85,-73.97726440429686,40.764686584472656,1,N,-73.92692565917969,40.765979766845696,2,14.0,0.0,0.5,0.0,0.0,14.8
1,2015-01-01 18:25:32,2015-01-01 18:39:01,1,1.8,-73.9586639404297,40.76415252685547,1,N,-73.98352813720702,40.76561737060547,1,10.5,0.0,0.5,2.25,0.0,13.55
2,2015-01-01 18:25:32,2015-01-01 18:28:51,1,0.65,-73.96827697753906,40.76288604736328,1,N,-73.96368408203125,40.7670783996582,2,4.5,0.0,0.5,0.0,0.0,5.3
1,2015-01-01 18:25:32,2015-01-01 18:31:30,1,1.3,-73.99161529541014,40.7263298034668,1,N,-73.98055267333984,40.74238967895508,1,6.2,0.0,0.5,1.0,0.0,8.0
2,2015-01-01 18:25:32,2015-01-01 18:32:22,2,0.8,-73.97456359863281,40.75652694702149,1,N,-73.98262786865234,40.75548934936523,2,6.0,0.0,0.5,0.0,0.0,6.8
2,2015-01-01 18:25:32,2015-01-01 18:31:25,2,1.37,-73.98291015625,40.75098037719727,1,N,-73.98635101318358,40.734474182128906,2,6.5,0.0,0.5,0.0,0.0,7.3
1,2015-01-01 18:25:32,2015-01-01 18:33:36,1,1.9,-73.97039031982422,40.76467895507813,1,N,-73.94686126708984,40.77641296386719,2,8.5,0.0,0.5,0.0,0.0,9.3
2,2015-01-01 18:25:33,2015-01-01 18:38:26,1,3.07,-73.96340942382812,40.75745010375977,1,N,-73.99918365478516,40.74230575561523,1,12.0,0.0,0.5,2.4,0.0,15.2
1,2015-01-01 18:25:33,2015-01-01 18:35:40,2,1.2,-73.98403930664062,40.7374382019043,1,N,-73.98759460449219,40.7505111694336,2,8.0,0.0,0.5,0.0,0.0,8.8
2,2015-01-01 18:25:33,2015-01-01 18:59:17,5,17.23,-73.99007415771484,40.76155090332031,2,N,-73.79016876220702,40.64352035522461,2,52.0,0.0,0.5,0.0,5.33,58.13
1,2015-01-01 18:25:34,2015-01-01 18:32:06,1,0.9,-73.99256896972656,40.71528625488281,1,N,-73.99243927001955,40.7134017944336,2,6.5,0.0,0.5,0.0,0.0,7.3
1,2015-01-01 18:25:34,2015-01-01 18:45:16,2,5.6,-73.9906997680664,40.75593566894531,1,N,-73.93647766113281,40.73609161376953,2,18.0,0.0,0.5,0.0,0.0,18.8
2,2015-01-01 18:25:34,2015-01-01 18:40:48,1,2.52,-73.99649047851562,40.753456115722656,1,N,-73.96709442138672,40.766578674316406,1,12.0,0.0,0.5,1.0,0.0,13.8
2,2015-01-01 18:25:34,2015-01-01 18:44:11,1,2.12,-73.9637222290039,40.77438735961913,1,N,-73.9833984375,40.75541687011719,1,13.0,0.0,0.5,2.6,0.0,16.4
1,2015-01-01 18:25:34,2015-01-01 18:28:48,2,1.6,-73.97308349609375,40.74385070800781,1,N,-73.95830535888672,40.764495849609375,2,6.5,0.0,0.5,0.0,0.0,7.3
2,2015-01-01 18:25:34,2015-01-01 18:35:28,1,2.86,-73.98725891113281,40.73320007324219,1,N,-73.99915313720702,40.76066589355469,1,10.5,0.0,0.5,2.1,0.0,13.4
2,2015-01-01 18:25:34,2015-01-01 18:39:46,5,3.25,-74.0060806274414,40.73455810546875,1,N,-73.96961975097656,40.757190704345696,2,13.0,0.0,0.5,0.0,0.0,13.8
1,2015-01-01 18:25:34,2015-01-01 18:41:42,3,3.1,-73.993408203125,40.74739837646485,1,N,-74.01317596435547,40.70869445800781,2,13.5,0.0,0.5,0.0,0.0,14.3
2,2015-01-01 18:25:34,2015-01-01 18:38:37,5,2.53,-73.97531890869139,40.74151992797852,1,N,-74.00593566894531,40.73586654663085,1,11.0,0.0,0.5,0.0,0.0,11.8
2,2015-01-01 18:25:35,2015-01-01 18:33:42,2,0.4,-73.97539520263672,40.76572799682617,1,N,-73.97543334960938,40.760906219482415,1,6.5,0.0,0.5,1.95,0.0,9.25
2,2015-01-01 18:25:35,2015-01-01 18:33:32,1,1.34,-73.97032928466798,40.764835357666016,1,N,-73.95412445068358,40.7704963684082,2,7.5,0.0,0.5,0.0,0.0,8.3
1,2015-01-01 18:25:35,2015-01-01 18:41:20,1,4.1,-73.98114013671875,40.764122009277344,1,N,-73.93527221679686,40.79628372192383,2,14.5,0.0,0.5,0.0,0.0,15.3
2,2015-01-01 18:25:35,2015-01-01 18:31:28,3,1.12,-73.98979949951173,40.74348449707031,1,N,-73.9787826538086,40.745033264160156,1,6.5,0.0,0.5,1.3,0.0,8.6
2,2015-01-01 18:25:35,2015-01-01 18:33:20,1,1.37,-73.98220825195312,40.76816177368164,1,N,-73.96497344970702,40.77250671386719,2,7.5,1.0,0.5,0.0,0.0,9.3
2,2015-01-01 18:25:35,2015-01-01 18:52:27,5,3.83,-73.99295043945312,40.757137298583984,1,N,-73.94924926757811,40.78181076049805,1,19.5,0.0,0.5,5.85,0.0,26.15
2,2015-01-01 18:25:35,2015-01-01 18:39:51,1,3.12,-73.99890899658203,40.73403549194336,1,N,-73.96788024902342,40.76549530029297,1,12.5,0.0,0.5,2.5,0.0,15.8
2,2015-01-01 18:25:35,2015-01-01 18:29:58,2,1.68,-73.94076538085938,40.79301071166992,1,N,-73.95626068115234,40.77154922485352,2,6.5,0.0,0.5,0.0,0.0,7.3
1,2015-01-01 18:25:35,2015-01-01 18:34:29,1,1.2,-73.9761734008789,40.76343536376953,1,N,-73.96139526367188,40.75647735595703,1,7.5,0.0,0.5,1.65,0.0,9.95
1,2015-01-01 18:25:35,2015-01-01 18:37:52,1,5.6,-73.98152160644531,40.73293685913085,1,N,-73.89997863769531,40.72540664672852,2,17.5,0.0,0.5,0.0,5.33,23.63
2,2015-01-01 18:25:35,2015-01-01 18:30:29,1,0.7,-73.96453094482422,40.771671295166016,1,N,-73.96974945068358,40.763008117675774,2,5.5,0.0,0.5,0.0,0.0,6.3
2,2015-01-01 18:25:36,2015-01-01 18:32:48,1,1.08,-73.9694061279297,40.76072311401367,1,N,-73.98314666748048,40.7572135925293,1,6.5,0.0,0.5,1.3,0.0,8.6
1,2015-01-01 18:25:36,2015-01-01 18:42:24,1,3.5,-73.98870849609375,40.74913024902344,1,N,-73.95168304443358,40.78180313110352,1,15.0,0.0,0.5,3.15,0.0,18.95
2,2015-01-01 18:25:36,2015-01-01 18:29:22,1,1.38,-74.00115203857422,40.67669677734375,1,N,-73.99627685546875,40.694244384765625,1,6.0,0.0,0.5,1.2,0.0,8.0
2,2015-01-01 18:25:37,2015-01-01 18:41:24,1,1.4,-73.97379302978516,40.76437377929688,1,N,-73.98426818847656,40.76275253295898,2,11.0,0.0,0.5,0.0,0.0,11.8
2,2015-01-01 18:25:37,2015-01-01 18:43:35,1,7.2,-73.97591400146483,40.75793075561523,1,N,-74.01636505126955,40.71656036376953,2,22.5,0.0,0.5,0.0,0.0,23.3
1,2015-01-01 18:25:37,2015-01-01 18:36:04,2,1.6,-73.98129272460938,40.7739486694336,1,N,-73.9600830078125,40.77516555786133,1,9.2,0.0,0.5,2.0,0.0,12.0
1,2015-01-01 18:25:37,2015-01-01 18:30:00,1,1.0,-73.95557403564453,40.72403335571289,1,N,-73.95780944824219,40.71414566040039,2,5.5,0.0,0.5,0.0,0.0,6.3
2,2015-01-01 18:25:37,2015-01-01 18:34:18,1,0.79,-73.9656524658203,40.75614547729492,1,N,-73.97529602050781,40.76105880737305,2,7.0,0.0,0.5,0.0,0.0,7.8
2,2015-01-01 18:25:37,2015-01-01 18:38:04,1,4.09,-73.9874038696289,40.72449111938477,1,N,-73.94876861572266,40.773582458496094,1,13.5,0.0,0.5,0.0,0.0,14.3
1,2015-01-01 18:25:37,2015-01-01 18:35:34,2,2.2,-73.96661376953125,40.757408142089844,1,N,-73.99042510986328,40.737205505371094,1,9.2,0.0,0.5,2.0,0.0,12.0
