index,osmid,y,x,street_count,highway,ref,geometry
0,42421828,40.725326,-73.976212,3,,,POINT (-73.976212 40.725326)
1,42421877,40.7328569,-73.9959291,4,traffic_signals,,POINT (-73.9959291 40.7328569)
2,42421889,40.7341463,-73.9991816,4,traffic_signals,,POINT (-73.9991816 40.7341463)
3,42422258,40.748197,-74.00742,3,traffic_signals,,POINT (-74.00742 40.748197)
4,42422509,40.7381466,-73.9736517,3,,,POINT (-73.9736517 40.7381466)
5,42422899,40.7456883,-73.9721236,4,traffic_signals,,POINT (-73.9721236 40.7456883)
6,42423020,40.7460881,-73.9749735,4,traffic_signals,,POINT (-73.9749735 40.7460881)
7,42423039,40.7163982,-73.9757407,3,,,POINT (-73.9757407 40.7163982)
8,42423051,40.718847,-73.9748036,4,traffic_signals,,POINT (-73.9748036 40.718847)
9,42423295,40.7132542,-73.9775923,4,traffic_signals,,POINT (-73.9775923 40.7132542)
10,42423456,40.7237914,-74.006113,5,traffic_signals,,POINT (-74.006113 40.7237914)
11,42423514,40.724504,-74.007029,4,,,POINT (-74.007029 40.724504)
12,42423549,40.721087,-73.9747151,3,motorway_junction,5,POINT (-73.9747151 40.721087)
13,42423774,40.738339,-73.9738156,3,,,POINT (-73.9738156 40.738339)
14,42424258,40.7217241,-74.0067668,3,motorway_junction,1,POINT (-74.0067668 40.7217241)
15,42424334,40.7211998,-74.0079995,3,motorway_junction,2,POINT (-74.0079995 40.7211998)
16,42424347,40.7209099,-74.0078146,3,motorway_junction,3,POINT (-74.0078146 40.7209099)
17,42424354,40.7208183,-74.0075453,3,motorway_junction,4,POINT (-74.0075453 40.7208183)
18,42424408,40.7219848,-74.0082309,4,traffic_signals,,POINT (-74.0082309 40.7219848)
19,42424610,40.7206456,-74.008466,5,traffic_signals,,POINT (-74.008466 40.7206456)
20,42424619,40.7237633,-74.007929,5,traffic_signals,,POINT (-74.007929 40.7237633)
21,42424630,40.7244054,-74.0070994,3,,,POINT (-74.0070994 40.7244054)
22,42424641,40.7146195,-73.9768477,3,stop,,POINT (-73.9768477 40.7146195)
23,42424864,40.7244132,-74.0059302,3,traffic_signals,,POINT (-74.0059302 40.7244132)
24,42425100,40.715649,-73.977917,3,,,POINT (-73.977917 40.715649)
25,42425955,40.7143955,-74.0005026,3,traffic_signals,,POINT (-74.0005026 40.7143955)
26,42426060,40.7239092,-74.0075216,3,,,POINT (-74.0075216 40.7239092)
27,42426089,40.723454,-74.0074947,3,,,POINT (-74.0074947 40.723454)
28,42426816,40.7472955,-73.9758273,4,traffic_signals,,POINT (-73.9758273 40.7472955)
29,42426851,40.74693,-73.9692725,3,,,POINT (-73.9692725 40.74693)
30,42426865,40.7374172,-73.974504,3,motorway_junction,7,POINT (-73.974504 40.7374172)
31,42426875,40.7369776,-73.9749044,3,,,POINT (-73.9749044 40.7369776)
32,42427278,40.7135883,-74.0035657,3,traffic_signals,,POINT (-74.0035657 40.7135883)
33,42427300,40.7151641,-74.0021258,4,traffic_signals,,POINT (-74.0021258 40.7151641)
34,42427305,40.7157533,-74.0016876,4,traffic_signals,,POINT (-74.0016876 40.7157533)
35,42427307,40.71693,-74.000818,3,traffic_signals,,POINT (-74.000818 40.71693)
36,42427311,40.717619,-74.000274,4,traffic_signals,,POINT (-74.000274 40.717619)
37,42427316,40.718016,-73.9999554,4,traffic_signals,,POINT (-73.9999554 40.718016)
38,42427319,40.7186723,-73.9994292,3,traffic_signals,,POINT (-73.9994292 40.7186723)
39,42427322,40.718913,-73.999234,3,,,POINT (-73.999234 40.718913)
40,42427324,40.7198029,-73.9985112,4,traffic_signals,,POINT (-73.9985112 40.7198029)
41,42427327,40.7208344,-73.9976561,4,traffic_signals,,POINT (-73.9976561 40.7208344)
42,42427335,40.7152425,-73.9842337,4,traffic_signals,,POINT (-73.9842337 40.7152425)
43,42427337,40.7161377,-73.9836386,3,,,POINT (-73.9836386 40.7161377)
44,42427340,40.7166776,-73.9833624,4,,,POINT (-73.9833624 40.7166776)
45,42427345,40.717175,-73.9831071,4,,,POINT (-73.9831071 40.717175)
46,42427346,40.7183141,-73.9825206,3,traffic_signals,,POINT (-73.9825206 40.7183141)
47,42427352,40.7194618,-73.9819415,4,traffic_signals,,POINT (-73.9819415 40.7194618)
48,42427358,40.7206496,-73.9813453,4,traffic_signals,,POINT (-73.9813453 40.7206496)
49,42427369,40.7396792,-73.9909583,4,traffic_signals,,POINT (-73.9909583 40.7396792)
50,42427371,40.7410305,-73.9941671,4,traffic_signals,,POINT (-73.9941671 40.7410305)
51,42427374,40.742228,-73.997007,4,traffic_signals,,POINT (-73.997007 40.742228)
52,42427381,40.7434264,-73.9998513,4,traffic_signals,,POINT (-73.9998513 40.7434264)
53,42427386,40.7446399,-74.0027323,4,traffic_signals,,POINT (-74.0027323 40.7446399)
54,42427390,40.745816,-74.005535,4,traffic_signals,,POINT (-74.005535 40.745816)
55,42427393,40.746795,-74.0078599,3,traffic_signals,,POINT (-74.0078599 40.746795)
56,42427423,40.7435682,-73.9923179,4,traffic_signals,,POINT (-73.9923179 40.7435682)
57,42427426,40.744765,-73.9951595,4,traffic_signals,,POINT (-73.9951595 40.744765)
58,42427427,40.7459612,-73.998,4,traffic_signals,,POINT (-73.998 40.7459612)
59,42427477,40.7471747,-74.0008813,4,traffic_signals,,POINT (-74.0008813 40.7471747)
60,42427483,40.748355,-74.003684,4,traffic_signals,,POINT (-74.003684 40.748355)
61,42427494,40.7502334,-74.0082779,4,traffic_signals,,POINT (-74.0082779 40.7502334)
62,42427742,40.714251,-73.9808938,3,traffic_signals,,POINT (-73.9808938 40.714251)
63,42427744,40.7135531,-73.9808346,4,traffic_signals,,POINT (-73.9808346 40.7135531)
64,42427786,40.745301,-73.986846,4,traffic_signals,,POINT (-73.986846 40.745301)
65,42427787,40.7460483,-73.9886101,4,traffic_signals,,POINT (-73.9886101 40.7460483)
66,42427797,40.7466658,-73.9900676,4,traffic_signals,,POINT (-73.9900676 40.7466658)
67,42427805,40.7478717,-73.9929242,4,traffic_signals,,POINT (-73.9929242 40.7478717)
68,42427812,40.7490537,-73.9957298,4,traffic_signals,,POINT (-73.9957298 40.7490537)
69,42427821,40.7514485,-74.0014254,4,traffic_signals,,POINT (-74.0014254 40.7514485)
70,42427824,40.7526474,-74.0042757,4,traffic_signals,,POINT (-74.0042757 40.7526474)
71,42428170,40.7371276,-73.9903368,3,traffic_signals,,POINT (-73.9903368 40.7371276)
72,42428174,40.7378047,-73.9901393,4,traffic_signals,,POINT (-73.9901393 40.7378047)
73,42428179,40.7384929,-73.9899534,4,traffic_signals,,POINT (-73.9899534 40.7384929)
74,42428183,40.7391754,-73.9897504,4,traffic_signals,,POINT (-73.9897504 40.7391754)
75,42428192,40.7398661,-73.9895652,4,traffic_signals,,POINT (-73.9895652 40.7398661)
76,42428198,40.7406183,-73.9894381,4,traffic_signals,,POINT (-73.9894381 40.7406183)
77,42428201,40.7413643,-73.9891378,4,traffic_signals,,POINT (-73.9891378 40.7413643)
78,42428206,40.7422186,-73.9891071,3,traffic_signals,,POINT (-73.9891071 40.7422186)
79,42428212,40.7430428,-73.9891631,3,traffic_signals,,POINT (-73.9891631 40.7430428)
80,42428220,40.7445363,-73.9888917,3,traffic_signals,,POINT (-73.9888917 40.7445363)
81,42428223,40.7452886,-73.9887531,4,traffic_signals,,POINT (-73.9887531 40.7452886)
82,42428227,40.7467961,-73.9884727,4,traffic_signals,,POINT (-73.9884727 40.7467961)
83,42428232,40.7475458,-73.9883326,4,traffic_signals,,POINT (-73.9883326 40.7475458)
84,42428253,40.7506824,-73.9878205,3,traffic_signals,,POINT (-73.9878205 40.7506824)
85,42428258,40.751444,-73.9876732,4,traffic_signals,,POINT (-73.9876732 40.751444)
86,42428264,40.7521844,-73.9875229,4,traffic_signals,,POINT (-73.9875229 40.7521844)
87,42428402,40.7146811,-74.0058866,4,traffic_signals,,POINT (-74.0058866 40.7146811)
88,42428405,40.715236,-74.00542,4,traffic_signals,,POINT (-74.00542 40.715236)
89,42428408,40.71576,-74.004976,3,traffic_signals,,POINT (-74.004976 40.71576)
90,42428411,40.7162939,-74.0045248,4,traffic_signals,,POINT (-74.0045248 40.7162939)
91,42428420,40.717449,-74.003533,4,traffic_signals,,POINT (-74.003533 40.717449)
92,42428425,40.7180338,-74.003043,4,traffic_signals,,POINT (-74.003043 40.7180338)
93,42428428,40.7186389,-74.0025285,4,traffic_signals,,POINT (-74.0025285 40.7186389)
94,42428431,40.719153,-74.002091,3,,,POINT (-74.002091 40.719153)
95,42428433,40.7194058,-74.0018769,4,traffic_signals,,POINT (-74.0018769 40.7194058)
96,42428434,40.719938,-74.001425,4,traffic_signals,,POINT (-74.001425 40.719938)
97,42428436,40.7208548,-74.0006545,4,traffic_signals,,POINT (-74.0006545 40.7208548)
98,42428438,40.7217891,-73.9998554,4,traffic_signals,,POINT (-73.9998554 40.7217891)
99,42428441,40.723021,-73.998812,4,traffic_signals,,POINT (-73.998812 40.723021)
100,42428444,40.724235,-73.997785,4,traffic_signals,,POINT (-73.997785 40.724235)
101,42428447,40.7255012,-73.9967146,4,traffic_signals,,POINT (-73.9967146 40.7255012)
102,42428454,40.727212,-73.99527,3,traffic_signals,,POINT (-73.99527 40.727212)
103,42428458,40.7278276,-73.9947496,4,traffic_signals,,POINT (-73.9947496 40.7278276)
104,42428460,40.728413,-73.994252,4,traffic_signals,,POINT (-73.994252 40.728413)
105,42428464,40.729009,-73.993747,3,traffic_signals,,POINT (-73.993747 40.729009)
106,42428468,40.729581,-73.993262,3,traffic_signals,,POINT (-73.993262 40.729581)
107,42428471,40.73008,-73.992841,3,traffic_signals,,POINT (-73.992841 40.73008)
108,42428473,40.7306021,-73.9923997,4,traffic_signals,,POINT (-73.9923997 40.7306021)
109,42428476,40.731166,-73.991921,4,traffic_signals,,POINT (-73.991921 40.731166)
110,42428480,40.7317445,-73.9914619,4,traffic_signals,,POINT (-73.9914619 40.7317445)
111,42428483,40.732449,-73.991289,3,traffic_signals,,POINT (-73.991289 40.732449)
112,42428489,40.733214,-73.991114,4,traffic_signals,,POINT (-73.991114 40.733214)
113,42428491,40.7339814,-73.990953,4,traffic_signals,,POINT (-73.990953 40.7339814)
114,42428493,40.7347874,-73.9907352,4,traffic_signals,,POINT (-73.9907352 40.7347874)
115,42429373,40.735313,-73.994118,4,traffic_signals,,POINT (-73.994118 40.735313)
116,42429374,40.736668,-73.997341,4,traffic_signals,,POINT (-73.997341 40.736668)
117,42429375,40.7378614,-74.0001742,4,traffic_signals,,POINT (-74.0001742 40.7378614)
118,42429378,40.7387436,-74.0024001,4,traffic_signals,,POINT (-74.0024001 40.7387436)
119,42429388,40.7390953,-74.0030301,3,,,POINT (-74.0030301 40.7390953)
120,42429390,40.739418,-74.003865,4,,,POINT (-74.003865 40.739418)
121,42429394,40.7400297,-74.0053043,4,traffic_signals,,POINT (-74.0053043 40.7400297)
122,42429412,40.7409399,-74.0074994,4,,,POINT (-74.0074994 40.7409399)
123,42429431,40.7414615,-74.0087032,3,,,POINT (-74.0087032 40.7414615)
124,42429562,40.7138056,-74.0088463,4,traffic_signals,,POINT (-74.0088463 40.7138056)
125,42429563,40.714383,-74.010128,4,traffic_signals,,POINT (-74.010128 40.714383)
126,42429565,40.714904,-74.0113427,4,traffic_signals,,POINT (-74.0113427 40.714904)
127,42429570,40.7152226,-74.0132124,4,traffic_signals,,POINT (-74.0132124 40.7152226)
128,42429595,40.7155725,-74.0155746,3,traffic_signals,,POINT (-74.0155746 40.7155725)
129,42429630,40.7158285,-74.0153819,4,traffic_signals,,POINT (-74.0153819 40.7158285)
130,42429633,40.7163143,-74.0164437,3,,,POINT (-74.0164437 40.7163143)
131,42429636,40.7142872,-73.9939293,4,traffic_signals,,POINT (-73.9939293 40.7142872)
132,42429641,40.7164855,-73.9928237,4,traffic_signals,,POINT (-73.9928237 40.7164855)
133,42429643,40.717668,-73.9922172,4,traffic_signals,,POINT (-73.9922172 40.717668)
134,42429644,40.7185836,-73.9917491,4,stop,,POINT (-73.9917491 40.7185836)
135,42429645,40.7195624,-73.9912489,4,,,POINT (-73.9912489 40.7195624)
136,42429646,40.7207678,-73.9906322,4,,,POINT (-73.9906322 40.7207678)
137,42429647,40.7219217,-73.990042,4,,,POINT (-73.990042 40.7219217)
138,42429657,40.7385111,-73.9918061,4,traffic_signals,,POINT (-73.9918061 40.7385111)
139,42429659,40.73986,-73.995018,4,traffic_signals,,POINT (-73.995018 40.73986)
140,42429661,40.741056,-73.997862,4,traffic_signals,,POINT (-73.997862 40.741056)
141,42429662,40.7422581,-74.0006951,4,traffic_signals,,POINT (-74.0006951 40.7422581)
142,42429663,40.7434761,-74.0035806,4,traffic_signals,,POINT (-74.0035806 40.7434761)
143,42429664,40.744646,-74.006385,4,traffic_signals,,POINT (-74.006385 40.744646)
144,42429700,40.7317982,-74.0011515,3,stop,,POINT (-74.0011515 40.7317982)
145,42429701,40.7311376,-74.0029381,3,,,POINT (-74.0029381 40.7311376)
146,42429752,40.720336,-73.9940925,4,,,POINT (-73.9940925 40.720336)
147,42429754,40.7199144,-73.9929412,4,traffic_signals,,POINT (-73.9929412 40.7199144)
148,42429756,40.7198216,-73.9921032,4,,,POINT (-73.9921032 40.7198216)
149,42429762,40.7191052,-73.9902813,4,,,POINT (-73.9902813 40.7191052)
150,42429766,40.7191021,-73.989732,4,traffic_signals,,POINT (-73.989732 40.7191021)
151,42429769,40.718874,-73.9889804,4,traffic_signals,,POINT (-73.9889804 40.718874)
152,42429773,40.7186264,-73.9881645,4,traffic_signals,,POINT (-73.9881645 40.7186264)
153,42429782,40.7183868,-73.9873747,4,traffic_signals,,POINT (-73.9873747 40.7183868)
154,42429806,40.717431,-73.9839974,4,traffic_signals,,POINT (-73.9839974 40.717431)
155,42429809,40.716976,-73.982289,3,,,POINT (-73.982289 40.716976)
156,42429811,40.716718,-73.981438,3,,,POINT (-73.981438 40.716718)
157,42429812,40.716454,-73.9805736,4,traffic_signals,,POINT (-73.9805736 40.716454)
158,42429814,40.715957,-73.9789246,3,traffic_signals,,POINT (-73.9789246 40.715957)
159,42429819,40.7156979,-73.9780769,3,,,POINT (-73.9780769 40.7156979)
160,42429829,40.7163029,-74.0061645,3,,,POINT (-74.0061645 40.7163029)
161,42429830,40.7165394,-74.0066823,4,traffic_signals,,POINT (-74.0066823 40.7165394)
162,42429832,40.7171217,-74.0079572,4,traffic_signals,,POINT (-74.0079572 40.7171217)
163,42429833,40.717598,-74.009,3,,,POINT (-74.009 40.717598)
164,42429874,40.743451,-73.988194,4,traffic_signals,,POINT (-73.988194 40.743451)
165,42429876,40.7427711,-73.9865977,4,traffic_signals,,POINT (-73.9865977 40.7427711)
166,42429888,40.7420643,-73.9849234,4,traffic_signals,,POINT (-73.9849234 40.7420643)
167,42429890,40.7414058,-73.9833636,4,traffic_signals,,POINT (-73.9833636 40.7414058)
168,42429896,40.7407284,-73.981759,4,traffic_signals,,POINT (-73.981759 40.7407284)
169,42429900,40.7397948,-73.9795312,4,traffic_signals,,POINT (-73.9795312 40.7397948)
170,42429910,40.7392336,-73.9781918,3,,,POINT (-73.9781918 40.7392336)
171,42429918,40.738796,-73.977148,4,traffic_signals,,POINT (-73.977148 40.738796)
172,42430004,40.7132584,-74.0092662,4,traffic_signals,,POINT (-74.0092662 40.7132584)
173,42430007,40.7138543,-74.0105666,4,traffic_signals,,POINT (-74.0105666 40.7138543)
174,42430009,40.714294,-74.011527,3,traffic_signals,,POINT (-74.011527 40.714294)
175,42430030,40.7206316,-73.9949663,4,traffic_signals,,POINT (-73.9949663 40.7206316)
176,42430034,40.7208958,-73.9957503,4,traffic_signals,,POINT (-73.9957503 40.7208958)
177,42430038,40.7211736,-73.9965747,4,traffic_signals,,POINT (-73.9965747 40.7211736)
178,42430041,40.7214509,-73.9973979,4,traffic_signals,,POINT (-73.9973979 40.7214509)
179,42430044,40.7215815,-73.9977854,3,traffic_signals,,POINT (-73.9977854 40.7215815)
180,42430102,40.7255633,-74.0045513,3,,,POINT (-74.0045513 40.7255633)
181,42430108,40.724267,-74.004739,3,,,POINT (-74.004739 40.724267)
182,42430115,40.7182925,-74.005362,4,traffic_signals,,POINT (-74.005362 40.7182925)
183,42430118,40.7190194,-74.0051717,4,traffic_signals,,POINT (-74.0051717 40.7190194)
184,42430122,40.7198568,-74.0051934,4,traffic_signals,,POINT (-74.0051934 40.7198568)
185,42430126,40.7206388,-74.0052198,5,traffic_signals,,POINT (-74.0052198 40.7206388)
186,42430131,40.721025,-74.005248,3,,,POINT (-74.005248 40.721025)
187,42430136,40.722276,-74.0053408,3,,,POINT (-74.0053408 40.722276)
188,42430143,40.723625,-74.004786,5,traffic_signals,,POINT (-74.004786 40.723625)
189,42430147,40.724173,-74.004575,4,traffic_signals,,POINT (-74.004575 40.724173)
190,42430154,40.725513,-74.004031,4,traffic_signals,,POINT (-74.004031 40.725513)
191,42430160,40.72625,-74.00373,3,traffic_signals,,POINT (-74.00373 40.72625)
192,42430164,40.726958,-74.003445,4,traffic_signals,,POINT (-74.003445 40.726958)
193,42430167,40.727664,-74.003155,4,traffic_signals,,POINT (-74.003155 40.727664)
194,42430187,40.7297532,-74.0021622,6,traffic_signals,,POINT (-74.0021622 40.7297532)
195,42430205,40.7305503,-74.0017,4,traffic_signals,,POINT (-74.0017 40.7305503)
196,42430217,40.7310625,-74.0014113,3,traffic_signals,,POINT (-74.0014113 40.7310625)
197,42430231,40.731706,-74.000954,4,traffic_signals,,POINT (-74.000954 40.731706)
198,42430233,40.732315,-74.000511,4,traffic_signals,,POINT (-74.000511 40.732315)
199,42430235,40.732929,-74.000066,4,traffic_signals,,POINT (-74.000066 40.732929)
200,42430237,40.7336634,-73.9995234,4,traffic_signals,,POINT (-73.9995234 40.7336634)
201,42430241,40.734784,-73.998714,4,traffic_signals,,POINT (-73.998714 40.734784)
202,42430247,40.735391,-73.998274,4,traffic_signals,,POINT (-73.998274 40.735391)
203,42430249,40.736032,-73.997805,4,traffic_signals,,POINT (-73.997805 40.736032)
204,42430253,40.737361,-73.99684,4,traffic_signals,,POINT (-73.99684 40.737361)
205,42430255,40.738044,-73.996337,4,traffic_signals,,POINT (-73.996337 40.738044)
206,42430257,40.738686,-73.995874,4,traffic_signals,,POINT (-73.995874 40.738686)
207,42430259,40.739272,-73.995446,4,traffic_signals,,POINT (-73.995446 40.739272)
208,42430263,40.740442,-73.994593,4,traffic_signals,,POINT (-73.994593 40.740442)
209,42430265,40.7416174,-73.9937398,4,traffic_signals,,POINT (-73.9937398 40.7416174)
210,42430269,40.7422328,-73.9932916,4,traffic_signals,,POINT (-73.9932916 40.7422328)
211,42430271,40.7429103,-73.9927979,4,traffic_signals,,POINT (-73.9927979 40.7429103)
212,42430274,40.744186,-73.991871,4,traffic_signals,,POINT (-73.991871 40.744186)
213,42430277,40.7448072,-73.9914152,4,traffic_signals,,POINT (-73.9914152 40.7448072)
214,42430279,40.745421,-73.990968,4,traffic_signals,,POINT (-73.990968 40.745421)
215,42430282,40.746038,-73.990518,4,traffic_signals,,POINT (-73.990518 40.746038)
216,42430288,40.747277,-73.989617,4,traffic_signals,,POINT (-73.989617 40.747277)
217,42430292,40.7478958,-73.9891568,4,traffic_signals,,POINT (-73.9891568 40.7478958)
218,42430295,40.7485081,-73.9886948,4,traffic_signals,,POINT (-73.9886948 40.7485081)
219,42430298,40.7491217,-73.9882353,4,traffic_signals,,POINT (-73.9882353 40.7491217)
220,42430304,40.7497993,-73.9877404,4,traffic_signals,,POINT (-73.9877404 40.7497993)
221,42430308,40.7504574,-73.9872874,4,traffic_signals,,POINT (-73.9872874 40.7504574)
222,42430311,40.751088,-73.9868238,4,traffic_signals,,POINT (-73.9868238 40.751088)
223,42430314,40.7517,-73.986399,4,traffic_signals,,POINT (-73.986399 40.7517)
224,42430317,40.752317,-73.985947,4,traffic_signals,,POINT (-73.985947 40.752317)
225,42430468,40.7283967,-74.0030772,3,,,POINT (-74.0030772 40.7283967)
226,42430519,40.7174635,-74.0106317,3,,,POINT (-74.0106317 40.7174635)
227,42430521,40.7174024,-74.0100927,3,,,POINT (-74.0100927 40.7174024)
228,42430529,40.7172754,-74.0090579,3,traffic_signals,,POINT (-74.0090579 40.7172754)
229,42430535,40.7141387,-74.0034162,4,traffic_signals,,POINT (-74.0034162 40.7141387)
230,42430540,40.7145736,-74.0040114,3,,,POINT (-74.0040114 40.7145736)
231,42430550,40.716013,-74.0070959,4,traffic_signals,,POINT (-74.0070959 40.716013)
232,42430557,40.7166018,-74.0083657,4,traffic_signals,,POINT (-74.0083657 40.7166018)
233,42430571,40.716928,-74.0091078,4,traffic_signals,,POINT (-74.0091078 40.716928)
234,42430589,40.7488871,-74.0070034,4,traffic_signals,,POINT (-74.0070034 40.7488871)
235,42430594,40.7501781,-74.0060705,3,traffic_signals,,POINT (-74.0060705 40.7501781)
236,42430597,40.7507922,-74.0056246,4,traffic_signals,,POINT (-74.0056246 40.7507922)
237,42430600,40.7514035,-74.0051771,4,traffic_signals,,POINT (-74.0051771 40.7514035)
238,42430603,40.7520312,-74.0047222,4,traffic_signals,,POINT (-74.0047222 40.7520312)
239,42430761,40.7294638,-74.0051849,4,traffic_signals,,POINT (-74.0051849 40.7294638)
240,42430770,40.730321,-74.004688,4,traffic_signals,,POINT (-74.004688 40.730321)
241,42430782,40.730719,-74.00446,4,traffic_signals,,POINT (-74.00446 40.730719)
242,42430791,40.7311289,-74.0042257,4,traffic_signals,,POINT (-74.0042257 40.7311289)
243,42430796,40.7318924,-74.0037892,3,,,POINT (-74.0037892 40.7318924)
244,42430803,40.7332265,-74.0030292,4,traffic_signals,,POINT (-74.0030292 40.7332265)
245,42430805,40.7336094,-74.0028114,5,traffic_signals,,POINT (-74.0028114 40.7336094)
246,42430811,40.7343413,-74.002395,4,traffic_signals,,POINT (-74.002395 40.7343413)
247,42430813,40.7350811,-74.0019681,4,traffic_signals,,POINT (-74.0019681 40.7350811)
248,42430818,40.7355352,-74.0016967,3,,,POINT (-74.0016967 40.7355352)
249,42430824,40.7357944,-74.0015452,4,traffic_signals,,POINT (-74.0015452 40.7357944)
250,42430828,40.7365975,-74.0011098,5,traffic_signals,,POINT (-74.0011098 40.7365975)
251,42430857,40.7334469,-73.9955052,4,traffic_signals,,POINT (-73.9955052 40.7334469)
252,42430861,40.732731,-73.993814,4,traffic_signals,,POINT (-73.993814 40.732731)
253,42430872,40.7312807,-73.9903509,4,traffic_signals,,POINT (-73.9903509 40.7312807)
254,42430886,40.7307238,-73.9890529,4,traffic_signals,,POINT (-73.9890529 40.7307238)
255,42430898,40.729779,-73.986812,4,traffic_signals,,POINT (-73.986812 40.729779)
256,42430903,40.7287826,-73.9844396,4,traffic_signals,,POINT (-73.9844396 40.7287826)
257,42430914,40.727846,-73.982228,4,traffic_signals,,POINT (-73.982228 40.727846)
258,42430924,40.726866,-73.979906,4,traffic_signals,,POINT (-73.979906 40.726866)
259,42430938,40.7258829,-73.9775364,4,traffic_signals,,POINT (-73.9775364 40.7258829)
260,42430942,40.724877,-73.975164,4,traffic_signals,,POINT (-73.975164 40.724877)
261,42430945,40.7241903,-73.9735341,2,,,POINT (-73.9735341 40.7241903)
262,42430973,40.7178087,-73.9753161,3,,,POINT (-73.9753161 40.7178087)
263,42431151,40.7396572,-74.0063902,3,,,POINT (-74.0063902 40.7396572)
264,42431154,40.7402946,-74.0079644,4,,,POINT (-74.0079644 40.7402946)
265,42431156,40.7407313,-74.00896,3,,,POINT (-74.00896 40.7407313)
266,42431165,40.7272967,-73.9936333,4,traffic_signals,,POINT (-73.9936333 40.7272967)
267,42431168,40.7264167,-73.9918576,4,traffic_signals,,POINT (-73.9918576 40.7264167)
268,42431273,40.7315444,-74.0049377,4,,,POINT (-74.0049377 40.7315444)
269,42431275,40.7316248,-74.0060166,3,,,POINT (-74.0060166 40.7316248)
270,42431452,40.735321,-73.9898548,4,traffic_signals,,POINT (-73.9898548 40.735321)
271,42431453,40.7346549,-73.9882789,4,traffic_signals,,POINT (-73.9882789 40.7346549)
272,42431459,40.7339789,-73.9866821,4,traffic_signals,,POINT (-73.9866821 40.7339789)
273,42431461,40.733372,-73.985242,3,,,POINT (-73.985242 40.733372)
274,42431464,40.733033,-73.984441,4,traffic_signals,,POINT (-73.984441 40.733033)
275,42431467,40.732699,-73.983646,3,,,POINT (-73.983646 40.732699)
276,42431470,40.7320287,-73.982061,3,traffic_signals,,POINT (-73.982061 40.7320287)
277,42431482,40.7291406,-73.9751903,3,,,POINT (-73.9751903 40.7291406)
278,42431490,40.736691,-73.99312,4,traffic_signals,,POINT (-73.99312 40.736691)
279,42431497,40.7387661,-74.0034031,3,traffic_signals,,POINT (-74.0034031 40.7387661)
280,42431500,40.7387561,-74.00386,3,,,POINT (-74.00386 40.7387561)
281,42431503,40.7387641,-74.0055102,4,traffic_signals,,POINT (-74.0055102 40.7387641)
282,42431505,40.7387622,-74.00646,4,,,POINT (-74.00646 40.7387622)
283,42431508,40.738759,-74.008103,3,stop,,POINT (-74.008103 40.738759)
284,42431517,40.729344,-74.003657,4,,,POINT (-74.003657 40.729344)
285,42431519,40.7298634,-74.0039573,4,traffic_signals,,POINT (-74.0039573 40.7298634)
286,42431524,40.730447,-74.004303,4,,,POINT (-74.004303 40.730447)
287,42431528,40.7310034,-74.0046246,4,traffic_signals,,POINT (-74.0046246 40.7310034)
288,42431531,40.7318361,-74.0051065,4,,,POINT (-74.0051065 40.7318361)
289,42431536,40.7324485,-74.005461,4,,,POINT (-74.005461 40.7324485)
290,42431602,40.7134886,-74.0048235,3,,,POINT (-74.0048235 40.7134886)
291,42431611,40.7149352,-74.0079521,4,traffic_signals,,POINT (-74.0079521 40.7149352)
292,42431614,40.7155224,-74.0092214,4,traffic_signals,,POINT (-74.0092214 40.7155224)
293,42431617,40.7163041,-74.0109232,4,traffic_signals,,POINT (-74.0109232 40.7163041)
294,42431626,40.7171351,-74.0127568,4,traffic_signals,,POINT (-74.0127568 40.7171351)
295,42431629,40.7176174,-74.0138209,3,,,POINT (-74.0138209 40.7176174)
296,42431630,40.7177392,-74.0140898,3,,,POINT (-74.0140898 40.7177392)
297,42431773,40.7303374,-74.0024762,4,traffic_signals,,POINT (-74.0024762 40.7303374)
298,42431777,40.730922,-74.0028182,3,,,POINT (-74.0028182 40.730922)
299,42431785,40.7314683,-74.0031289,3,,,POINT (-74.0031289 40.7314683)
300,42431789,40.7317466,-74.0032895,3,,,POINT (-74.0032895 40.7317466)
301,42431797,40.732925,-74.0039756,4,traffic_signals,,POINT (-74.0039756 40.732925)
302,42431802,40.7333991,-74.0042514,4,traffic_signals,,POINT (-74.0042514 40.7333991)
303,42431804,40.73401,-74.004561,4,traffic_signals,,POINT (-74.004561 40.73401)
304,42431805,40.7346517,-74.0047458,4,traffic_signals,,POINT (-74.0047458 40.7346517)
305,42431812,40.7352971,-74.0049302,4,traffic_signals,,POINT (-74.0049302 40.7352971)
306,42431814,40.7359654,-74.0051271,4,traffic_signals,,POINT (-74.0051271 40.7359654)
307,42431822,40.7254628,-73.9930421,3,,,POINT (-73.9930421 40.7254628)
308,42431990,40.7127279,-73.9979893,3,,,POINT (-73.9979893 40.7127279)
309,42432000,40.7132012,-73.9838868,3,traffic_signals,,POINT (-73.9838868 40.7132012)
310,42432054,40.7221825,-73.9908948,3,traffic_signals,,POINT (-73.9908948 40.7221825)
311,42432057,40.7216851,-73.9892792,3,traffic_signals,,POINT (-73.9892792 40.7216851)
312,42432060,40.7216145,-73.9890209,3,traffic_signals,,POINT (-73.9890209 40.7216145)
313,42432063,40.7214626,-73.9885157,4,,,POINT (-73.9885157 40.7214626)
314,42432066,40.7212346,-73.9877644,4,,,POINT (-73.9877644 40.7212346)
