index,osmid,y,x,highway,street_count,ref,geometry
10635,596271051,40.8051645,-73.911474,,4,,POINT (-73.911474 40.8051645)
10636,596271084,40.8034656,-73.9138273,,3,,POINT (-73.9138273 40.8034656)
10637,596668816,40.844989,-73.9142845,,3,,POINT (-73.9142845 40.844989)
10638,596668832,40.8450922,-73.9117903,,3,,POINT (-73.9117903 40.8450922)
10639,596668854,40.8449138,-73.9149334,motorway_junction,3,,POINT (-73.9149334 40.8449138)
10640,596668857,40.8448587,-73.914383,,3,,POINT (-73.914383 40.8448587)
10641,596668878,40.8449845,-73.9186157,,3,,POINT (-73.9186157 40.8449845)
10642,596669081,40.8458392,-73.9133884,,3,,POINT (-73.9133884 40.8458392)
10643,596669094,40.84524,-73.9137507,,3,,POINT (-73.9137507 40.84524)
10644,596775808,40.7936506,-73.9475371,traffic_signals,3,,POINT (-73.9475371 40.7936506)
10645,596775819,40.7923046,-73.9485228,traffic_signals,3,,POINT (-73.9485228 40.7923046)
10646,596775825,40.7910474,-73.9494429,traffic_signals,3,,POINT (-73.9494429 40.7910474)
10647,596775840,40.7547329,-73.9759254,traffic_signals,4,,POINT (-73.9759254 40.7547329)
10648,596775867,40.7565994,-73.9745281,traffic_signals,4,,POINT (-73.9745281 40.7565994)
10649,596775870,40.7572198,-73.9740765,traffic_signals,4,,POINT (-73.9740765 40.7572198)
10650,596775876,40.7578528,-73.9736145,traffic_signals,4,,POINT (-73.9736145 40.7578528)
10651,596775882,40.7559783,-73.9749834,traffic_signals,4,,POINT (-73.9749834 40.7559783)
10652,596775900,40.7590978,-73.9727039,traffic_signals,4,,POINT (-73.9727039 40.7590978)
10653,596775907,40.7603618,-73.971784,traffic_signals,4,,POINT (-73.971784 40.7603618)
10654,596775914,40.7584847,-73.9731554,traffic_signals,4,,POINT (-73.9731554 40.7584847)
10655,596775919,40.7597298,-73.9722474,traffic_signals,4,,POINT (-73.9722474 40.7597298)
10656,596775930,40.7642073,-73.9689874,traffic_signals,4,,POINT (-73.9689874 40.7642073)
10657,596775935,40.761652,-73.9708483,traffic_signals,4,,POINT (-73.9708483 40.761652)
10658,596775941,40.7623289,-73.9703537,traffic_signals,4,,POINT (-73.9703537 40.7623289)
10659,596775946,40.7629476,-73.969903,traffic_signals,4,,POINT (-73.969903 40.7629476)
10660,596775951,40.7609819,-73.9713318,traffic_signals,4,,POINT (-73.9713318 40.7609819)
10661,596775963,40.7660871,-73.9676144,traffic_signals,4,,POINT (-73.9676144 40.7660871)
10662,596775973,40.7679632,-73.9662435,traffic_signals,4,,POINT (-73.9662435 40.7679632)
10663,596775979,40.767337,-73.9667022,traffic_signals,4,,POINT (-73.9667022 40.767337)
10664,596775985,40.7648338,-73.9685319,traffic_signals,4,,POINT (-73.9685319 40.7648338)
10665,596775998,40.7654593,-73.9680718,traffic_signals,4,,POINT (-73.9680718 40.7654593)
10666,596776009,40.7698355,-73.9648768,traffic_signals,4,,POINT (-73.9648768 40.7698355)
10667,596776017,40.7685866,-73.9657883,traffic_signals,4,,POINT (-73.9657883 40.7685866)
10668,596776021,40.7704726,-73.9644127,traffic_signals,4,,POINT (-73.9644127 40.7704726)
10669,596776027,40.769211,-73.9653333,traffic_signals,4,,POINT (-73.9653333 40.769211)
10670,596776032,40.7667205,-73.9671492,traffic_signals,4,,POINT (-73.9671492 40.7667205)
10671,596776041,40.773735,-73.9620329,traffic_signals,4,,POINT (-73.9620329 40.773735)
10672,596776046,40.7730994,-73.9624991,traffic_signals,4,,POINT (-73.9624991 40.7730994)
10673,596776052,40.7743785,-73.9615646,traffic_signals,4,,POINT (-73.9615646 40.7743785)
10674,596776057,40.7711488,-73.9639199,traffic_signals,4,,POINT (-73.9639199 40.7711488)
10675,596776063,40.7718322,-73.9634212,traffic_signals,4,,POINT (-73.9634212 40.7718322)
10676,596776074,40.7782722,-73.9587235,traffic_signals,4,,POINT (-73.9587235 40.7782722)
10677,596776078,40.7749989,-73.961107,traffic_signals,4,,POINT (-73.961107 40.7749989)
10678,596776083,40.776368,-73.9601147,traffic_signals,4,,POINT (-73.9601147 40.776368)
10679,596776089,40.7756889,-73.9606062,traffic_signals,4,,POINT (-73.9606062 40.7756889)
10680,596776095,40.7770056,-73.9596488,traffic_signals,4,,POINT (-73.9596488 40.7770056)
10681,596776103,40.7815278,-73.9563489,traffic_signals,4,,POINT (-73.9563489 40.7815278)
10682,596776115,40.7809009,-73.9568062,traffic_signals,4,,POINT (-73.9568062 40.7809009)
10683,596776120,40.7789066,-73.9582602,traffic_signals,4,,POINT (-73.9582602 40.7789066)
10684,596776127,40.7776373,-73.9591886,traffic_signals,4,,POINT (-73.9591886 40.7776373)
10685,596776132,40.7795347,-73.9578009,traffic_signals,4,,POINT (-73.9578009 40.7795347)
10686,596776144,40.7846661,-73.9540596,traffic_signals,4,,POINT (-73.9540596 40.7846661)
10687,596776150,40.7821565,-73.9558911,traffic_signals,4,,POINT (-73.9558911 40.7821565)
10688,596776156,40.7827784,-73.9554342,traffic_signals,4,,POINT (-73.9554342 40.7827784)
10689,596776163,40.7834162,-73.9549702,traffic_signals,4,,POINT (-73.9549702 40.7834162)
10690,596776164,40.7802244,-73.9572984,traffic_signals,4,,POINT (-73.9572984 40.7802244)
10691,596776165,40.7872803,-73.9521844,traffic_signals,4,,POINT (-73.9521844 40.7872803)
10692,596776166,40.7879084,-73.9517278,,3,,POINT (-73.9517278 40.7879084)
10693,596776167,40.7859221,-73.953141,traffic_signals,4,,POINT (-73.953141 40.7859221)
10694,596776173,40.7852889,-73.9536033,traffic_signals,4,,POINT (-73.9536033 40.7852889)
10695,596776177,40.7840307,-73.9545206,traffic_signals,4,,POINT (-73.9545206 40.7840307)
10696,596776201,40.7930118,-73.948012,traffic_signals,4,,POINT (-73.948012 40.7930118)
10697,596776224,40.7904213,-73.9499026,traffic_signals,4,,POINT (-73.9499026 40.7904213)
10698,596776231,40.7885529,-73.9512551,,3,,POINT (-73.9512551 40.7885529)
10699,596776260,40.7866031,-73.9526692,traffic_signals,4,,POINT (-73.9526692 40.7866031)
10700,596776314,40.7961828,-73.9456927,traffic_signals,4,,POINT (-73.9456927 40.7961828)
10701,596776325,40.7955395,-73.9461625,traffic_signals,4,,POINT (-73.9461625 40.7955395)
10702,596776349,40.7942889,-73.947075,traffic_signals,4,,POINT (-73.947075 40.7942889)
10703,596776386,40.7949177,-73.9466169,traffic_signals,4,,POINT (-73.9466169 40.7949177)
10704,596776413,40.7916755,-73.9489842,traffic_signals,4,,POINT (-73.9489842 40.7916755)
10705,596776442,40.8006686,-73.9424116,traffic_signals,4,,POINT (-73.9424116 40.8006686)
10706,596776474,40.8000383,-73.9428721,traffic_signals,4,,POINT (-73.9428721 40.8000383)
10707,596776497,40.7993612,-73.9433693,traffic_signals,4,,POINT (-73.9433693 40.7993612)
10708,596776534,40.798671,-73.9438788,traffic_signals,4,,POINT (-73.9438788 40.798671)
10709,596776546,40.7968119,-73.9452335,traffic_signals,4,,POINT (-73.9452335 40.7968119)
10710,596776578,40.8031784,-73.9405724,traffic_signals,4,,POINT (-73.9405724 40.8031784)
10711,596776594,40.8019158,-73.9415029,traffic_signals,4,,POINT (-73.9415029 40.8019158)
10712,596776613,40.8025533,-73.9410458,traffic_signals,4,,POINT (-73.9410458 40.8025533)
10713,596776624,40.8012931,-73.9419552,traffic_signals,4,,POINT (-73.9419552 40.8012931)
10714,596776654,40.8051222,-73.9391836,traffic_signals,4,,POINT (-73.9391836 40.8051222)
10715,596776656,40.8044438,-73.9396716,traffic_signals,4,,POINT (-73.9396716 40.8044438)
10716,596776659,40.803808,-73.9401148,traffic_signals,4,,POINT (-73.9401148 40.803808)
10717,596788016,40.7724621,-73.9629588,traffic_signals,4,,POINT (-73.9629588 40.7724621)
10718,596799866,40.7660684,-73.9518597,turning_circle,1,,POINT (-73.9518597 40.7660684)
10719,596799891,40.7667452,-73.9514025,,2,,POINT (-73.9514025 40.7667452)
10720,596800103,40.7913085,-73.9361233,,3,,POINT (-73.9361233 40.7913085)
10721,597237255,40.7404357,-73.9524269,,4,,POINT (-73.9524269 40.7404357)
10722,597237260,40.7398987,-73.9526079,,3,,POINT (-73.9526079 40.7398987)
10723,597237382,40.7403583,-73.9520379,,3,,POINT (-73.9520379 40.7403583)
10724,597237400,40.7444602,-73.9560125,,4,,POINT (-73.9560125 40.7444602)
10725,597241928,40.7498436,-73.9522338,traffic_signals,3,,POINT (-73.9522338 40.7498436)
10726,597261861,40.7354822,-73.9526798,,3,,POINT (-73.9526798 40.7354822)
10727,597261862,40.7349388,-73.9526855,,3,,POINT (-73.9526855 40.7349388)
10728,597269937,40.7386473,-73.9406589,crossing,3,,POINT (-73.9406589 40.7386473)
10729,597269945,40.7376517,-73.9359352,,3,,POINT (-73.9359352 40.7376517)
10730,597269953,40.7379946,-73.9381421,,3,,POINT (-73.9381421 40.7379946)
10731,597269954,40.7379218,-73.9377958,,3,,POINT (-73.9377958 40.7379218)
10732,597269955,40.7377757,-73.9368531,traffic_signals,3,,POINT (-73.9368531 40.7377757)
10733,597269956,40.7376836,-73.9361574,,3,,POINT (-73.9361574 40.7376836)
10734,597269957,40.7388316,-73.9398575,,3,,POINT (-73.9398575 40.7388316)
10735,597294481,40.7363952,-73.9092686,traffic_signals,5,,POINT (-73.9092686 40.7363952)
10736,597294484,40.7365585,-73.9274895,,3,,POINT (-73.9274895 40.7365585)
10737,597294490,40.7442785,-73.9270213,traffic_signals,4,,POINT (-73.9270213 40.7442785)
10738,597294491,40.7439773,-73.927077,traffic_signals,4,,POINT (-73.927077 40.7439773)
10739,597294492,40.7440839,-73.9280018,traffic_signals,4,,POINT (-73.9280018 40.7440839)
10740,597294493,40.7443874,-73.9279376,traffic_signals,4,,POINT (-73.9279376 40.7443874)
10741,597294498,40.7345565,-73.9374463,,3,,POINT (-73.9374463 40.7345565)
10742,597294499,40.7371152,-73.9330306,,3,,POINT (-73.9330306 40.7371152)
10743,597294501,40.737155,-73.9326382,motorway_junction,3,17W-E,POINT (-73.9326382 40.737155)
10744,597294518,40.7444944,-73.9288677,traffic_signals,4,,POINT (-73.9288677 40.7444944)
10745,597294520,40.7441917,-73.9289324,traffic_signals,4,,POINT (-73.9289324 40.7441917)
10746,597294543,40.733749,-73.9389494,,3,,POINT (-73.9389494 40.733749)
10747,597294545,40.7442973,-73.9298588,traffic_signals,4,,POINT (-73.9298588 40.7442973)
10748,597294546,40.7446033,-73.9297939,traffic_signals,4,,POINT (-73.9297939 40.7446033)
10749,597294547,40.7445137,-73.9317185,traffic_signals,3,,POINT (-73.9317185 40.7445137)
10750,597294548,40.7448198,-73.9316555,traffic_signals,3,,POINT (-73.9316555 40.7448198)
10751,597294550,40.7369917,-73.930661,motorway_junction,3,15,POINT (-73.930661 40.7369917)
10752,597294551,40.7447128,-73.9307236,traffic_signals,4,,POINT (-73.9307236 40.7447128)
10753,597294553,40.7444059,-73.9307848,traffic_signals,4,,POINT (-73.9307848 40.7444059)
10754,597311193,40.7364156,-73.927697,,3,,POINT (-73.927697 40.7364156)
10755,597311206,40.7362547,-73.9256521,,3,,POINT (-73.9256521 40.7362547)
10756,597311233,40.7352527,-73.9214211,motorway_junction,3,35W;35E,POINT (-73.9214211 40.7352527)
10757,597311311,40.7335677,-73.9246338,,3,,POINT (-73.9246338 40.7335677)
10758,597322234,40.7375966,-73.9338663,,3,,POINT (-73.9338663 40.7375966)
10759,597324671,40.7291779,-73.9098373,,3,,POINT (-73.9098373 40.7291779)
10760,597324677,40.7313952,-73.9174669,,3,,POINT (-73.9174669 40.7313952)
10761,597328332,40.7294123,-73.9105104,motorway_junction,3,,POINT (-73.9105104 40.7294123)
10762,597443933,40.7697289,-73.9124529,traffic_signals,4,,POINT (-73.9124529 40.7697289)
10763,597663709,40.7310415,-73.9343229,,3,,POINT (-73.9343229 40.7310415)
10764,597676370,40.7111967,-73.9233113,,1,,POINT (-73.9233113 40.7111967)
10765,597676464,40.710807,-73.9248888,,1,,POINT (-73.9248888 40.710807)
10766,597676485,40.7100984,-73.9263296,,1,,POINT (-73.9263296 40.7100984)
10767,597676548,40.7165263,-73.9111936,,3,,POINT (-73.9111936 40.7165263)
10768,597676556,40.7109222,-73.9231912,,1,,POINT (-73.9231912 40.7109222)
10769,597676576,40.7167085,-73.9114702,,3,,POINT (-73.9114702 40.7167085)
10770,597676586,40.7162913,-73.9118533,,3,,POINT (-73.9118533 40.7162913)
10771,597676589,40.7156574,-73.9125652,,3,,POINT (-73.9125652 40.7156574)
10772,597676682,40.7162689,-73.9114311,,3,,POINT (-73.9114311 40.7162689)
10773,597676720,40.7176735,-73.9095497,,3,,POINT (-73.9095497 40.7176735)
10774,597676729,40.7153318,-73.912785,,3,,POINT (-73.912785 40.7153318)
10775,597676734,40.7157269,-73.9119834,,3,,POINT (-73.9119834 40.7157269)
10776,597676768,40.7124723,-73.9215856,,1,,POINT (-73.9215856 40.7124723)
10777,597676783,40.7181398,-73.9083822,,4,,POINT (-73.9083822 40.7181398)
10778,597676795,40.7181708,-73.9086525,,3,,POINT (-73.9086525 40.7181708)
10779,597676797,40.7183312,-73.9083513,,3,,POINT (-73.9083513 40.7183312)
10780,597676800,40.7188373,-73.907624,,3,,POINT (-73.907624 40.7188373)
10781,597676852,40.7179076,-73.9097689,,3,,POINT (-73.9097689 40.7179076)
10782,597700282,40.709131,-73.9214401,,3,,POINT (-73.9214401 40.709131)
10783,597700290,40.701491,-73.9114224,,4,,POINT (-73.9114224 40.701491)
10784,597700354,40.6975651,-73.9075859,,3,,POINT (-73.9075859 40.6975651)
10785,597700357,40.6978252,-73.9080259,traffic_signals,4,,POINT (-73.9080259 40.6978252)
10786,597844593,40.6929609,-73.9833513,,3,,POINT (-73.9833513 40.6929609)
10787,597844596,40.6930266,-73.9831149,,3,,POINT (-73.9831149 40.6930266)
10788,597844756,40.6924992,-73.990616,,3,,POINT (-73.990616 40.6924992)
10789,597844758,40.6930503,-73.9907267,traffic_signals,3,,POINT (-73.9907267 40.6930503)
10790,597844772,40.6936062,-73.9835754,traffic_signals,3,,POINT (-73.9835754 40.6936062)
10791,598031717,40.7150079,-73.9594742,,3,,POINT (-73.9594742 40.7150079)
10792,598031719,40.7137269,-73.9536634,motorway_junction,3,32A,POINT (-73.9536634 40.7137269)
10793,598031726,40.7171437,-73.9495047,,3,,POINT (-73.9495047 40.7171437)
10794,598031727,40.7171094,-73.9498688,,3,,POINT (-73.9498688 40.7171094)
10795,598031730,40.7185222,-73.9476694,,3,,POINT (-73.9476694 40.7185222)
10796,598031731,40.7182877,-73.9476344,,3,,POINT (-73.9476344 40.7182877)
10797,598033003,40.7043097,-73.9486201,,3,,POINT (-73.9486201 40.7043097)
10798,598033005,40.7045127,-73.94856,,3,,POINT (-73.94856 40.7045127)
10799,598033006,40.7065847,-73.9509467,,3,,POINT (-73.9509467 40.7065847)
10800,598033029,40.7067997,-73.9585426,,3,,POINT (-73.9585426 40.7067997)
10801,598033030,40.7121913,-73.9540723,,3,,POINT (-73.9540723 40.7121913)
10802,598033037,40.7129041,-73.9550463,,4,,POINT (-73.9550463 40.7129041)
10803,598033054,40.7110715,-73.9553341,motorway_junction,3,32,POINT (-73.9553341 40.7110715)
10804,598035407,40.6996977,-73.9623573,,3,,POINT (-73.9623573 40.6996977)
10805,598035417,40.703797,-73.9601096,,3,,POINT (-73.9601096 40.703797)
10806,598035418,40.7038916,-73.9602731,,3,,POINT (-73.9602731 40.7038916)
10807,598035423,40.7049451,-73.9586106,,3,,POINT (-73.9586106 40.7049451)
10808,598035424,40.7050273,-73.958759,,3,,POINT (-73.958759 40.7050273)
10809,598035425,40.7034901,-73.9596305,,3,,POINT (-73.9596305 40.7034901)
10810,598035426,40.7034211,-73.9594408,,3,,POINT (-73.9594408 40.7034211)
10811,598035427,40.7019062,-73.9613015,,3,,POINT (-73.9613015 40.7019062)
10812,598035431,40.7014994,-73.9606727,,3,,POINT (-73.9606727 40.7014994)
10813,598043765,40.697268,-73.9819537,motorway_junction,3,29B,POINT (-73.9819537 40.697268)
10814,598043772,40.6962912,-73.9900433,traffic_signals,3,,POINT (-73.9900433 40.6962912)
10815,598043775,40.6963252,-73.9911419,,4,,POINT (-73.9911419 40.6963252)
10816,598043776,40.6962106,-73.9911116,,4,,POINT (-73.9911116 40.6962106)
10817,598043783,40.6962472,-73.9888719,,4,,POINT (-73.9888719 40.6962472)
10818,598043784,40.6962279,-73.9814132,,3,,POINT (-73.9814132 40.6962279)
10819,598043787,40.6960588,-73.9826204,,3,,POINT (-73.9826204 40.6960588)
10820,598043788,40.6960775,-73.9832057,traffic_signals,4,,POINT (-73.9832057 40.6960775)
10821,598043789,40.6961083,-73.9841309,,3,,POINT (-73.9841309 40.6961083)
10822,598043790,40.69613,-73.9846747,,4,,POINT (-73.9846747 40.69613)
10823,598043792,40.6962394,-73.9885875,,4,,POINT (-73.9885875 40.6962394)
10824,598043793,40.6962411,-73.9886401,,4,,POINT (-73.9886401 40.6962411)
10825,598043797,40.696236,-73.9789045,,3,,POINT (-73.9789045 40.696236)
10826,598043800,40.6968008,-73.9811574,motorway_junction,3,29,POINT (-73.9811574 40.6968008)
10827,598043802,40.6962481,-73.9822913,turning_circle,1,,POINT (-73.9822913 40.6962481)
10828,598043807,40.6967932,-73.9804362,,3,,POINT (-73.9804362 40.6967932)
10829,598043810,40.6964048,-73.9809391,,3,,POINT (-73.9809391 40.6964048)
10830,598043811,40.6958795,-73.9824034,traffic_signals,4,,POINT (-73.9824034 40.6958795)
10831,598043816,40.695753,-73.9802975,,3,,POINT (-73.9802975 40.695753)
10832,598043896,40.6959652,-73.9744072,traffic_signals,3,,POINT (-73.9744072 40.6959652)
10833,598043899,40.6961434,-73.978583,traffic_signals,3,,POINT (-73.978583 40.6961434)
10834,598050834,40.7036277,-73.9826479,,4,,POINT (-73.9826479 40.7036277)
10835,598050845,40.7012341,-73.9808629,,3,,POINT (-73.9808629 40.7012341)
10836,598050847,40.6997312,-73.9829476,traffic_signals,4,,POINT (-73.9829476 40.6997312)
10837,598050852,40.6999784,-73.9877775,traffic_signals,4,,POINT (-73.9877775 40.6999784)
10838,598054695,40.7009993,-73.9944981,motorway_junction,3,28A,POINT (-73.9944981 40.7009993)
10839,598054698,40.7014919,-73.9898051,motorway_junction,3,28B,POINT (-73.9898051 40.7014919)
10840,598054704,40.7007489,-73.9903879,,3,,POINT (-73.9903879 40.7007489)
10841,598054722,40.7022747,-73.992859,,3,,POINT (-73.992859 40.7022747)
10842,598054754,40.7020174,-73.9926204,traffic_signals,4,,POINT (-73.9926204 40.7020174)
10843,598202940,40.6936976,-73.9991233,,3,,POINT (-73.9991233 40.6936976)
10844,598202949,40.6945552,-73.9986397,,1,,POINT (-73.9986397 40.6945552)
10845,598202954,40.6959852,-73.9982326,,3,,POINT (-73.9982326 40.6959852)
10846,598202957,40.6957831,-73.9983284,,3,,POINT (-73.9983284 40.6957831)
10847,598202959,40.7008307,-73.9946339,,1,,POINT (-73.9946339 40.7008307)
10848,598268281,40.7179272,-73.9480407,motorway_junction,3,32B,POINT (-73.9480407 40.7179272)
10849,598391465,40.7341834,-73.9523666,,3,,POINT (-73.9523666 40.7341834)
10850,598433544,40.744177,-73.9261196,traffic_signals,4,,POINT (-73.9261196 40.744177)
10851,598433545,40.7438721,-73.9261789,traffic_signals,4,,POINT (-73.9261789 40.7438721)
10852,607911351,40.7015518,-74.0139809,,3,,POINT (-74.0139809 40.7015518)
10853,611476519,40.8489381,-74.0192685,,3,,POINT (-74.0192685 40.8489381)
10854,622232007,40.7323863,-73.9437299,traffic_signals,3,,POINT (-73.9437299 40.7323863)
10855,622232010,40.7326608,-73.9427807,traffic_signals,4,,POINT (-73.9427807 40.7326608)
10856,627905367,40.8073049,-73.9642951,traffic_signals,3,,POINT (-73.9642951 40.8073049)
10857,630656239,40.8501341,-73.9704645,,3,,POINT (-73.9704645 40.8501341)
10858,630656244,40.8501329,-73.9702122,,3,,POINT (-73.9702122 40.8501329)
10859,660545482,40.8346114,-73.9901785,,3,,POINT (-73.9901785 40.8346114)
10860,660545485,40.8346688,-73.9906202,,3,,POINT (-73.9906202 40.8346688)
10861,660545784,40.8319389,-73.9822487,,4,,POINT (-73.9822487 40.8319389)
10862,660546073,40.8468557,-73.9706824,,3,,POINT (-73.9706824 40.8468557)
10863,660546281,40.8467133,-73.9707353,,3,,POINT (-73.9707353 40.8467133)
10864,660549324,40.8552068,-73.9704513,,3,,POINT (-73.9704513 40.8552068)
10865,673008453,40.7084063,-74.0047736,,3,,POINT (-74.0047736 40.7084063)
10866,685164634,40.7339707,-73.977781,traffic_signals,2,,POINT (-73.977781 40.7339707)
10867,685164636,40.7329852,-73.9754476,traffic_signals,2,,POINT (-73.9754476 40.7329852)
10868,688321030,40.8241608,-73.9956223,,3,,POINT (-73.9956223 40.8241608)
10869,688321086,40.8237493,-73.9949008,,3,,POINT (-73.9949008 40.8237493)
10870,688321141,40.82335,-73.9941652,,3,,POINT (-73.9941652 40.82335)
10871,688321194,40.8229336,-73.9934494,,3,,POINT (-73.9934494 40.8229336)
10872,695054577,40.8330222,-74.010156,traffic_signals,3,,POINT (-74.010156 40.8330222)
10873,695054578,40.8330369,-74.0103356,traffic_signals,4,,POINT (-74.0103356 40.8330369)
10874,695054580,40.8332429,-74.0111652,,3,,POINT (-74.0111652 40.8332429)
10875,695054584,40.8309841,-74.0101781,,3,,POINT (-74.0101781 40.8309841)
10876,695054585,40.835023,-74.0085647,,3,,POINT (-74.0085647 40.835023)
10877,695054599,40.8344131,-74.0091453,,3,,POINT (-74.0091453 40.8344131)
10878,695054688,40.8335305,-74.0101586,traffic_signals,4,,POINT (-74.0101586 40.8335305)
10879,695054689,40.8334614,-74.0102115,,3,,POINT (-74.0102115 40.8334614)
10880,695054697,40.8323033,-74.01028,,3,,POINT (-74.01028 40.8323033)
10881,695054869,40.834182,-74.0111418,,1,,POINT (-74.0111418 40.834182)
10882,695055278,40.8335964,-74.0112803,,2,,POINT (-74.0112803 40.8335964)
10883,695055283,40.8330744,-74.0112707,,2,,POINT (-74.0112707 40.8330744)
10884,695055291,40.8326378,-74.0106832,,3,,POINT (-74.0106832 40.8326378)
10885,701223492,40.8111215,-73.9318063,,3,,POINT (-73.9318063 40.8111215)
10886,701223494,40.8108369,-73.9321872,,1,,POINT (-73.9321872 40.8108369)
10887,721834116,40.8818901,-73.9167178,motorway_junction,3,18,POINT (-73.9167178 40.8818901)
10888,721834121,40.8812419,-73.9176673,,3,,POINT (-73.9176673 40.8812419)
10889,721838974,40.8818536,-73.9145259,,1,,POINT (-73.9145259 40.8818536)
10890,721845308,40.7649896,-73.934497,turning_circle,1,,POINT (-73.934497 40.7649896)
10891,721845311,40.775857,-73.931673,,1,,POINT (-73.931673 40.775857)
10892,731930601,40.7861197,-73.9292772,,3,,POINT (-73.9292772 40.7861197)
10893,731931110,40.7956384,-73.921115,,3,,POINT (-73.921115 40.7956384)
10894,731931141,40.7964083,-73.921279,,3,,POINT (-73.921279 40.7964083)
10895,740060236,40.7852025,-73.928919,stop,3,,POINT (-73.928919 40.7852025)
10896,748726602,40.8348341,-73.9396925,,1,,POINT (-73.9396925 40.8348341)
10897,752194388,40.7687017,-74.0229127,,4,,POINT (-74.0229127 40.7687017)
10898,752194395,40.7692805,-74.0241003,,3,,POINT (-74.0241003 40.7692805)
10899,752194411,40.7684741,-74.0236669,,3,,POINT (-74.0236669 40.7684741)
10900,752194414,40.7693491,-74.022713,,3,,POINT (-74.022713 40.7693491)
10901,752204773,40.8338628,-74.01113,,3,,POINT (-74.01113 40.8338628)
10902,752204775,40.8320267,-74.0102537,,3,,POINT (-74.0102537 40.8320267)
10903,752204776,40.8326857,-74.0103137,,3,,POINT (-74.0103137 40.8326857)
10904,752263685,40.8175463,-73.9939517,,4,,POINT (-73.9939517 40.8175463)
10905,752617944,40.8484334,-73.9650403,,3,,POINT (-73.9650403 40.8484334)
10906,752618018,40.8465222,-73.9679073,,1,,POINT (-73.9679073 40.8465222)
10907,752618056,40.8430692,-73.9699168,,1,,POINT (-73.9699168 40.8430692)
10908,752618477,40.8205192,-73.981749,,1,,POINT (-73.981749 40.8205192)
10909,752618668,40.8071247,-73.9925424,,3,,POINT (-73.9925424 40.8071247)
10910,752618676,40.8071909,-73.992265,,3,,POINT (-73.992265 40.8071909)
10911,752618727,40.8053898,-73.9950995,,1,,POINT (-73.9950995 40.8053898)
10912,752618821,40.8073745,-73.9921242,,3,,POINT (-73.9921242 40.8073745)
10913,752618827,40.8085088,-73.9911055,,2,,POINT (-73.9911055 40.8085088)
10914,752618871,40.8145788,-73.9832089,,3,,POINT (-73.9832089 40.8145788)
10915,752619014,40.8011692,-73.9952555,,3,,POINT (-73.9952555 40.8011692)
10916,752619534,40.7922072,-74.0009914,traffic_signals,4,,POINT (-74.0009914 40.7922072)
10917,752650952,40.8551699,-73.9675928,traffic_signals,4,,POINT (-73.9675928 40.8551699)
10918,761293063,40.834803,-73.9476795,,3,,POINT (-73.9476795 40.834803)
10919,761293064,40.8344109,-73.947965,,3,,POINT (-73.947965 40.8344109)
10920,761293078,40.8344377,-73.9490635,traffic_signals,3,,POINT (-73.9490635 40.8344377)
10921,761293090,40.834324,-73.9477493,,3,,POINT (-73.9477493 40.834324)
10922,761329683,40.8344441,-73.9476638,,3,,POINT (-73.9476638 40.8344441)
10923,764744759,40.8184772,-73.9612924,crossing,3,,POINT (-73.9612924 40.8184772)
10924,765367023,40.8408049,-73.9354698,,3,,POINT (-73.9354698 40.8408049)
10925,765596218,40.8567339,-73.9722648,motorway_junction,3,73-74,POINT (-73.9722648 40.8567339)
10926,765596287,40.8719514,-73.9728971,,3,,POINT (-73.9728971 40.8719514)
10927,765596307,40.8730592,-73.9720794,,3,,POINT (-73.9720794 40.8730592)
10928,765596317,40.8777782,-73.9796377,,3,,POINT (-73.9796377 40.8777782)
10929,765596337,40.8778181,-73.9790869,,3,,POINT (-73.9790869 40.8778181)
10930,765596342,40.8791985,-73.9798955,,3,,POINT (-73.9798955 40.8791985)
10931,765596345,40.8788189,-73.9798762,,3,,POINT (-73.9798762 40.8788189)
10932,765596351,40.8796048,-73.9807299,,3,,POINT (-73.9807299 40.8796048)
10933,765596354,40.8795797,-73.9811375,,3,,POINT (-73.9811375 40.8795797)
10934,766719895,40.8416401,-73.9980516,,3,,POINT (-73.9980516 40.8416401)
10935,766719920,40.8420913,-74.0002599,,3,,POINT (-74.0002599 40.8420913)
10936,766719935,40.8406318,-73.9976044,,3,,POINT (-73.9976044 40.8406318)
10937,766720040,40.8404903,-73.9922366,,3,,POINT (-73.9922366 40.8404903)
10938,766720047,40.8406422,-73.9975293,,3,,POINT (-73.9975293 40.8406422)
10939,766720050,40.8419652,-73.9944164,,1,,POINT (-73.9944164 40.8419652)
10940,766750329,40.8490751,-74.0233882,traffic_signals,4,,POINT (-74.0233882 40.8490751)
10941,766750793,40.8487668,-74.0225124,,3,,POINT (-74.0225124 40.8487668)
10942,766750812,40.8491398,-74.023349,traffic_signals,4,,POINT (-74.023349 40.8491398)
10943,766750835,40.8494872,-74.0241247,,3,,POINT (-74.0241247 40.8494872)
10944,766750846,40.8497942,-74.0248126,,3,,POINT (-74.0248126 40.8497942)
10945,766751391,40.8490674,-74.0190428,,3,,POINT (-74.0190428 40.8490674)
10946,768711557,40.7751938,-74.020127,traffic_signals,4,,POINT (-74.020127 40.7751938)
10947,771661251,40.8345835,-73.9902596,,3,,POINT (-73.9902596 40.8345835)
10948,775937798,40.8685089,-74.0021578,,3,,POINT (-74.0021578 40.8685089)
10949,775937799,40.868167,-74.0018201,,3,,POINT (-74.0018201 40.868167)
10950,775937813,40.8696495,-74.0037759,,3,,POINT (-74.0037759 40.8696495)
