u,v,key,osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,ref,tunnel,width,access,junction
42424354,3567807957,0,"[46116441, 954502538, 421832646]",,motorway_link,25 mph,True,False,99.593,"LINESTRING (-74.0075453 40.7208183, -74.0073854 40.7207939, -74.007331 40.720788, -74.0072788 40.7207867, -74.0072225 40.7207905, -74.007173 40.7207989, -74.0071266 40.7208119, -74.0071124 40.7208189, -74.0070885 40.7208305, -74.0070455 40.7208589, -74.0070179 40.7208783, -74.0070067 40.7208862, -74.0069762 40.7209146, -74.0069401 40.7209545, -74.0069008 40.7210022, -74.0068612 40.7210551, -74.0068317 40.7210838, -74.0068034 40.7211061, -74.0067756 40.7211219, -74.0067474 40.7211321, -74.0067155 40.7211384, -74.0066784 40.7211395, -74.006641 40.7211362, -74.0066105 40.7211285, -74.0065788 40.7211124)","['1', '2']",,,,,,
42424354,4778174564,0,"[46156708, 256902828]",Holland Tunnel Rotary,motorway,25 mph,True,False,156.099,"LINESTRING (-74.0075453 40.7208183, -74.0074728 40.7208155, -74.0073996 40.7208203, -74.0073328 40.7208289, -74.0072663 40.720846, -74.0072025 40.72087, -74.0071434 40.720903, -74.007093 40.7209379, -74.0070464 40.7209789, -74.0070113 40.7210224, -74.0069813 40.721072, -74.0069559 40.721125, -74.0069375 40.721173, -74.0069168 40.7212295, -74.0068804 40.72134, -74.0068563 40.7213986, -74.0068292 40.7214589, -74.0068006 40.7215067, -74.0067705 40.7215486, -74.0067304 40.721593, -74.0066886 40.7216331, -74.0066463 40.7216721, -74.0065448 40.7217553, -74.0065145 40.7217765, -74.0064867 40.721791, -74.0064418 40.7218075)",2,,I 78,,,,
42424408,42436064,0,412115641,Laight Street,primary,25 mph,True,False,130.498,"LINESTRING (-74.0082309 40.7219848, -74.0083593 40.7219977, -74.0090561 40.722068, -74.009682 40.7221311, -74.0097659 40.7221396)",,,,,,,
42424408,42436340,0,"[22927419, 1007629837, 22927399]","['Vestry Street', 'Varick Street', 'Laight Street']",residential,25 mph,True,False,312.892,"LINESTRING (-74.0081187 40.7226441, -74.0079897 40.7226314, -74.0068462 40.7225191, -74.0068068 40.7225148, -74.0067702 40.7225057, -74.0067447 40.7224915, -74.0067245 40.7224747, -74.0067065 40.7224534, -74.0066965 40.7224308, -74.0066881 40.7224022, -74.0066805 40.7223582, -74.0066758 40.7223028, -74.0066766 40.7222546, -74.0066821 40.7222015, -74.0067103 40.7220318, -74.0067185 40.7219961, -74.0067307 40.7219581, -74.0067462 40.7219251, -74.0067651 40.7218983, -74.0067853 40.7218794, -74.0068081 40.7218632, -74.0068374 40.721851, -74.0068696 40.7218442, -74.0069106 40.7218435, -74.007101 40.7218618, -74.0076796 40.72192, -74.0077405 40.7219277, -74.0077957 40.7219384, -74.0078952 40.7219657, -74.0079461 40.721974, -74.0080405 40.7219829, -74.0080912 40.7219852, -74.008101 40.7219851, -74.0081489 40.7219844, -74.0081915 40.721983, -74.0082309 40.7219848)",5,,,,,,
42424408,42436308,0,95181773,Hudson Street,secondary,25 mph,True,False,73.413,"LINESTRING (-74.0083433 40.7213301, -74.0082481 40.7218848, -74.0082309 40.7219848)",5,,,,,,
42424610,42434871,0,46116435,Beach Street,residential,25 mph,True,False,131.053,"LINESTRING (-74.008466 40.7206456, -74.0085215 40.7206331, -74.00858 40.7206286, -74.0085985 40.7206295, -74.0086265 40.7206309, -74.0092987 40.7206968, -74.0099172 40.7207569, -74.0100069 40.7207656)",2,,,,,,
42424610,42436308,0,"[46139042, 95181773]",Hudson Street,secondary,25 mph,True,False,76.813,"LINESTRING (-74.008466 40.7206456, -74.0084434 40.720769, -74.0084206 40.7208934, -74.0083678 40.7211966, -74.0083559 40.7212616, -74.0083433 40.7213301)",5,,,,,,
42424610,4137021568,0,480972178,Ericsson Place,residential,,True,False,134.887,"LINESTRING (-74.008466 40.7206456, -74.0083484 40.7206019, -74.0070043 40.7204591, -74.006894 40.7204753)",,,,,,,
42424610,42436336,0,195743179,Hudson Street,secondary,25 mph,True,False,76.148,"LINESTRING (-74.0085815 40.7199664, -74.0085721 40.7200219, -74.0084837 40.7205414, -74.008466 40.7206456)",3,,,,,,
42424619,42424630,0,"[5669322, 954496239]",,motorway_link,25 mph,True,False,100.10099999999998,"LINESTRING (-74.007929 40.7237633, -74.0078688 40.7238083, -74.0077725 40.7238848, -74.0077189 40.7239259, -74.0077114 40.7239335, -74.0075511 40.7240438, -74.0074467 40.7241156, -74.0073595 40.7241747, -74.007283 40.7242373, -74.0072264 40.7242872, -74.0070994 40.7244054)","['1', '2']",,,,,,
42424619,42436353,0,"[46139041, 497191099]",Hudson Street,secondary,25 mph,True,False,160.37,"LINESTRING (-74.007929 40.7237633, -74.0079132 40.7238482, -74.0078913 40.7239548, -74.0077807 40.7245757, -74.0076808 40.7251271, -74.007669 40.725192)",2,,,,,,
42424619,42440847,0,420809417,Canal Street,trunk,25 mph,True,False,87.67899999999999,"LINESTRING (-74.007929 40.7237633, -74.0080308 40.7238449, -74.0084801 40.7241793, -74.008544 40.7242262, -74.0086711 40.7243158)",1,,,,,,
42424619,42426089,0,421832641,Canal Street,trunk,25 mph,True,False,50.226,"LINESTRING (-74.0074947 40.723454, -74.0076105 40.7235338, -74.007737 40.7236243, -74.007929 40.7237633)",1,,,,,,
42424619,4142105822,0,952703047,Hudson Street,trunk,25 mph,True,False,11.546,"LINESTRING (-74.007929 40.7237633, -74.0079501 40.7236607)",,,,,,,
42424630,42426060,0,463035747,,motorway_link,25 mph,True,False,66.023,"LINESTRING (-74.0075216 40.7239092, -74.0074773 40.7239671, -74.0074314 40.7240182, -74.007384 40.7240645, -74.0073243 40.7241167, -74.0072723 40.7241654, -74.0072279 40.7242083, -74.0072004 40.7242408, -74.0071698 40.7242872, -74.0070994 40.7244054)",,,,,,,
42424641,42435556,0,439842805,Delancey Street,residential,25 mph,True,False,68.395,"LINESTRING (-73.977594 40.7148601, -73.977463 40.7148088, -73.9768931 40.7146333, -73.9768477 40.7146195)",,,,,,,
42424641,42452936,0,40879214,FDR Drive,residential,25 mph,True,False,81.952,"LINESTRING (-73.976483 40.7153027, -73.9766204 40.7150488, -73.9768477 40.7146195)",,,,,,,
42424864,42430108,0,348488665,Broome Street,residential,25 mph,True,False,101.908,"LINESTRING (-74.004739 40.724267, -74.0048191 40.7242913, -74.004957 40.7243133, -74.0058566 40.7244056, -74.0059302 40.7244132)",1,,,,,,
42424864,42436567,0,1003466061,Varick Street,primary,25 mph,True,False,68.547,"LINESTRING (-74.0058148 40.7250234, -74.0058273 40.7249575, -74.0058637 40.7247515, -74.0059188 40.7244737, -74.0059302 40.7244132)",2,,,,,,
42425100,42429819,0,194923761,Delancey Street,residential,25 mph,True,False,14.532,"LINESTRING (-73.977917 40.715649, -73.9780221 40.7156811, -73.9780769 40.7156979)",,,,,,,
42425100,42446424,0,451954843,Delancey Street,residential,25 mph,True,False,61.128,"LINESTRING (-73.9772223 40.7154997, -73.9775408 40.7155415, -73.977917 40.715649)",,,,,,,
42425100,42453365,0,5673198,Baruch Drive,residential,25 mph,True,False,435.884,"LINESTRING (-73.9772402 40.7192576, -73.9772749 40.719168, -73.9773349 40.7190197, -73.9774899 40.7186071, -73.9775918 40.7184158, -73.9776622 40.7183121, -73.977773 40.718148, -73.978004 40.7178203, -73.9780554 40.7177473, -73.97816 40.717599, -73.978215 40.717525, -73.978267 40.717429, -73.9783 40.717324, -73.9783093 40.7172395, -73.978313 40.717206, -73.978304 40.717104, -73.978279 40.717013, -73.978239 40.716926, -73.978181 40.716837, -73.978104 40.716751, -73.9780859 40.7167361, -73.978035 40.716694, -73.977968 40.716621, -73.977875 40.716503, -73.9778 40.716377, -73.977743 40.716246, -73.977707 40.71612, -73.977757 40.715961, -73.9777658 40.7159415, -73.9778364 40.7157911, -73.9778557 40.7157547, -73.977917 40.715649)",,,,,,,
42425955,7132405537,0,"[5672410, 5671543]","['Hogan Place', 'Baxter Street']",residential,25 mph,True,False,112.858,"LINESTRING (-74.0005026 40.7143955, -74.0004911 40.7144108, -74.0004805 40.7144288, -74.0004735 40.7144474, -74.0004706 40.7144611, -74.0004661 40.7144828, -74.0004658 40.7145043, -74.0005265 40.715168, -74.0007903 40.7152927)",1,,,,,,
42425955,42427300,0,414751576,Worth Street,residential,25 mph,False,True,161.31400000000002,"LINESTRING (-74.0021258 40.7151641, -74.0020107 40.7151119, -74.0011476 40.7147059, -74.0005958 40.714442, -74.0005026 40.7143955)",2,,,,,,
42425955,7132405548,0,1135342275,Worth Street,residential,25 mph,False,False,93.482,"LINESTRING (-73.9995713 40.7139391, -73.9996559 40.7139788, -73.9998632 40.7140773, -74.0002099 40.7142447, -74.0004221 40.7143542, -74.0005026 40.7143955)",4,,,,,,
42426060,4602414021,0,46116390,Watts Street,residential,25 mph,True,False,119.49500000000002,"LINESTRING (-74.0075216 40.7239092, -74.0074418 40.7239008, -74.0072823 40.7238842, -74.0068328 40.7238371, -74.0065257 40.7238049, -74.0062282 40.7237717, -74.0061172 40.7237608)",,,,,,,
42426060,42426089,0,5669486,,motorway_link,25 mph,True,False,54.808,"LINESTRING (-74.0074947 40.723454, -74.007529 40.7234896, -74.0075588 40.7235184, -74.007585 40.7235511, -74.0075909 40.7235639, -74.0076039 40.7235853, -74.0076139 40.7236289, -74.0076124 40.7236785, -74.0076073 40.7237213, -74.0075981 40.7237619, -74.0075798 40.7238106, -74.0075568 40.7238558, -74.0075216 40.7239092)",2,,,,,,
42426089,4142105813,0,"[421832640, 412876925]",Canal Street,trunk,25 mph,True,False,88.414,"LINESTRING (-74.0067677 40.7228854, -74.0069025 40.7230268, -74.0069886 40.7231069, -74.0070568 40.723155, -74.0071581 40.7232199, -74.0074947 40.723454)",3,,,,,,
42426816,1701844605,0,46469721,East 37th Street,secondary,25 mph,True,False,37.293,"LINESTRING (-73.9758273 40.7472955, -73.9760197 40.7473771, -73.9762355 40.7474172)",1,,,,,,
42426816,42453999,0,936539647,Tunnel Exit Street,unclassified,25 mph,True,False,72.797,"LINESTRING (-73.9758273 40.7472955, -73.9758109 40.7473278, -73.9757127 40.7474691, -73.9756533 40.7475518, -73.9755819 40.7476525, -73.9755239 40.7477389, -73.9754679 40.7478216, -73.9754305 40.7478768)",3,,,,,,
42426816,6166333257,0,658488333,East 37th Street,secondary,25 mph,True,False,34.633,"LINESTRING (-73.9754887 40.7471196, -73.9756827 40.74723, -73.9758273 40.7472955)",1,,,,,,
42426816,8677891126,0,936537012,,motorway_link,,True,False,17.596,"LINESTRING (-73.9758231 40.7471427, -73.9758393 40.7471681, -73.9758453 40.7471885, -73.9758476 40.7472132, -73.9758464 40.7472354, -73.9758435 40.7472568, -73.9758366 40.7472765, -73.9758273 40.7472955)",2,,,,,,
42426851,42450814,0,169383518,FDR Drive,primary,,True,False,160.788,"LINESTRING (-73.9692725 40.74693, -73.9692879 40.7469125, -73.9694257 40.746756, -73.9704329 40.7457826)",2,,,,,,
42426851,1701844664,0,169383518,FDR Drive,primary,,True,False,81.655,"LINESTRING (-73.96877 40.7475579, -73.9689848 40.7472812, -73.9692725 40.74693)",2,,,,,,
42426851,5779545445,0,46201632,,motorway_link,,True,False,125.66500000000002,"LINESTRING (-73.9683571 40.7478125, -73.9685395 40.7476947, -73.9685954 40.747644, -73.9686616 40.7475684, -73.9688703 40.7473227, -73.9690516 40.7471066, -73.9691392 40.7470291, -73.9692725 40.74693)",1,,,,,,
42426865,7137281959,0,5669581,,motorway_link,,True,False,47.106,"LINESTRING (-73.974504 40.7374172, -73.9747072 40.7372247, -73.9747561 40.7371612, -73.9747804 40.7371311, -73.9748309 40.7370745)",1,,,,,,
42426865,370898427,0,"[587355677, 46201653, 959157334]",FDR Drive,motorway,40 mph,True,False,901.9050000000001,"LINESTRING (-73.974504 40.7374172, -73.9746286 40.7372211, -73.9746887 40.7371327, -73.9747536 40.7370268, -73.9747997 40.73695, -73.9748561 40.7368449, -73.9749036 40.7367426, -73.9749449 40.7366414, -73.9749764 40.7365503, -73.9750076 40.7364426, -73.9750314 40.7363306, -73.975048 40.7362261, -73.9750543 40.7361838, -73.97506 40.7360888, -73.9750637 40.7360061, -73.9750599 40.735894, -73.97505 40.7357801, -73.9750358 40.7356684, -73.9750093 40.7355566, -73.9749738 40.7354095, -73.9740511 40.7318028, -73.9740236 40.7317024, -73.9739821 40.7315902, -73.9739341 40.7314855, -73.9738799 40.7313773, -73.9738277 40.7312793, -73.9737607 40.7311762, -73.9736874 40.7310735, -73.9736027 40.7309708, -73.973479 40.7308376, -73.9733507 40.7307203, -73.9732286 40.7306177, -73.9730922 40.7305004, -73.9726311 40.7301298, -73.9725393 40.7300512, -73.9724471 40.7299693, -73.9723599 40.7298812)",3,yes,FDR,,,,
42426875,589100228,0,46201650,FDR Drive,primary,25 mph,True,False,121.70899999999999,"LINESTRING (-73.9749044 40.7369776, -73.9749671 40.7368552, -73.9750052 40.7367748, -73.9750452 40.736674, -73.9750802 40.7365716, -73.97511 40.7364712, -73.9751281 40.7363762, -73.9751417 40.736303, -73.975151 40.7362345, -73.9751577 40.7361602, -73.975163 40.7360798, -73.9751658 40.7360264, -73.9751672 40.7359706, -73.975161 40.7359099)",,,,,,,
42426875,7137281959,0,5669581,,motorway_link,,True,False,12.442,"LINESTRING (-73.9748309 40.7370745, -73.9748799 40.737015, -73.9749044 40.7369776)",1,,,,,,
42426875,7137281963,0,5673367,East 25th Street,residential,25 mph,True,False,20.835,"LINESTRING (-73.9750826 40.737103, -73.9750105 40.7370613, -73.9749465 40.7370241, -73.9749295 40.7370129, -73.9749137 40.7369964, -73.9749044 40.7369776)",1,,,,,,
42427278,4561384853,0,40956098,Centre Street,secondary,25 mph,True,False,63.062,"LINESTRING (-74.0035657 40.7135883, -74.0035151 40.7136381, -74.0034742 40.7136758, -74.0034211 40.7137243, -74.0033619 40.7137734, -74.003297 40.7138205, -74.0032414 40.713857, -74.003181 40.7138925, -74.003111 40.7139287, -74.0030237 40.7139735)",2,,,,,,
42427278,9121386338,0,"[5671314, 986838188]",Reade Street,unclassified,25 mph,True,False,11.089,"LINESTRING (-74.0035657 40.7135883, -74.0035697 40.7136009, -74.0035778 40.7136149, -74.0035891 40.7136264, -74.0036108 40.713643, -74.003649 40.7136604)",1,,,,,,
42427278,9121386334,0,986807784,Centre Street,secondary,25 mph,True,False,65.588,"LINESTRING (-74.0040125 40.7131054, -74.003942 40.7131834, -74.0036118 40.7135362, -74.0035657 40.7135883)",1,,,,,,
42427300,42427305,0,125436141,Centre Street,secondary,25 mph,True,False,75.21799999999999,"LINESTRING (-74.0021258 40.7151641, -74.0020833 40.7152281, -74.0017357 40.7156894, -74.0016876 40.7157533)",1,,,,,,
42427300,42445466,0,"[1135342276, 194923798]",Worth Street,residential,25 mph,False,True,89.61999999999999,"LINESTRING (-74.0030308 40.7155864, -74.0029028 40.7155372, -74.0025842 40.7153816, -74.0022433 40.7152194, -74.0021258 40.7151641)",3,,,,,,
42427300,4561384853,0,"[5671172, 421825694]",Centre Street,secondary,25 mph,True,False,155.69899999999998,"LINESTRING (-74.0030237 40.7139735, -74.002937 40.7140228, -74.0028405 40.7140838, -74.0027686 40.7141394, -74.0027078 40.7141857, -74.0026536 40.7142316, -74.0026136 40.7142733, -74.002575 40.7143183, -74.0025312 40.7143795, -74.0024914 40.7144433, -74.0024375 40.7145417, -74.0023907 40.7146332, -74.0023208 40.7147761, -74.0022372 40.7149594, -74.0021759 40.7150833, -74.0021258 40.7151641)",2,,,,,,
42427305,42445474,0,46332301,Leonard Street,residential,25 mph,True,False,86.93900000000001,"LINESTRING (-74.0016876 40.7157533, -74.0017704 40.715812, -74.0024481 40.7161405, -74.0025478 40.716182)",1,,,,,,
42427305,42427307,0,125436141,Centre Street,secondary,25 mph,True,False,149.97400000000002,"LINESTRING (-74.0016876 40.7157533, -74.0016427 40.7158116, -74.0012326 40.716374, -74.0008595 40.7168733, -74.000818 40.71693)",1,,,,,,
42427305,7132405537,0,630828596,Hogan Place,residential,25 mph,True,False,91.49099999999999,"LINESTRING (-74.0007903 40.7152927, -74.0010739 40.7154303, -74.0011319 40.7154584, -74.0015975 40.7156888, -74.0016876 40.7157533)",1,,,,,,
42427307,42427311,0,125436141,Centre Street,secondary,25 mph,True,False,89.296,"LINESTRING (-74.000818 40.71693, -74.0007654 40.7169894, -74.0003062 40.7175782, -74.000274 40.717619)",1,,,,,,
42427307,42445481,0,413054857,White Street,residential,25 mph,True,False,75.213,"LINESTRING (-74.000818 40.71693, -74.0009113 40.7169777, -74.0014764 40.7172565, -74.0015648 40.7173003)",1,,,,,,
42427311,42427316,0,125436141,Centre Street,secondary,25 mph,True,False,51.67,"LINESTRING (-74.000274 40.717619, -74.0002293 40.7176746, -74.0000258 40.7179283, -73.9999554 40.718016)",1,,,,,,
42427311,42447255,0,412180553,Walker Street,tertiary,25 mph,True,False,76.727,"LINESTRING (-74.000274 40.717619, -74.0001899 40.7175883, -73.9995817 40.7173728, -73.9995217 40.7173535, -73.9994477 40.7173295)",1,,,,,,
42427311,42445484,0,412180553,Walker Street,tertiary,25 mph,True,False,69.515,"LINESTRING (-74.000988 40.717932, -74.0008916 40.7178897, -74.0003824 40.7176671, -74.000274 40.717619)",1,,,,,,
42427316,42427319,0,68668539,Centre Street,secondary,25 mph,True,False,85.395,"LINESTRING (-73.9999554 40.718016, -73.9998787 40.7181119, -73.9996593 40.7183861, -73.9994578 40.7186367, -73.9994292 40.7186723)",1,,,,,,
42427316,5706569898,0,591772210,Canal Street,trunk,25 mph,False,True,66.981,"LINESTRING (-74.0005347 40.7184284, -74.0004622 40.7183768, -74.0000398 40.7180761, -73.9999554 40.718016)",4,,,,,,
42427316,42440810,0,591772210,Canal Street,trunk,25 mph,False,False,74.90599999999999,"LINESTRING (-73.9993088 40.7175538, -73.9993632 40.7175932, -73.9998863 40.7179666, -73.9999554 40.718016)",4,,,,,,
42427319,42427322,0,68668539,Centre Street,secondary,25 mph,True,False,31.415999999999997,"LINESTRING (-73.9994292 40.7186723, -73.9993721 40.7187433, -73.9992644 40.7188755, -73.999234 40.718913)",1,,,,,,
42427319,42445612,0,847921887,Hester Street,residential,25 mph,True,False,62.377,"LINESTRING (-73.9987539 40.7184427, -73.9988272 40.7184683, -73.9993455 40.7186437, -73.9994292 40.7186723)",,,,,,,
42427322,42427324,0,68668539,Centre Street,secondary,25 mph,True,False,116.19999999999999,"LINESTRING (-73.999234 40.718913, -73.9991961 40.7189597, -73.9985742 40.7197254, -73.9985112 40.7198029)",1,,,,,,
42427322,42439580,0,1034527688,Howard Street,residential,25 mph,True,False,59.885,"LINESTRING (-73.999234 40.718913, -73.9993255 40.7189552, -73.9997458 40.7191491, -73.999841 40.719193)",,,,,,,
42427324,42439207,0,439842823,Grand Street,secondary,,True,False,42.411,"LINESTRING (-73.9985112 40.7198029, -73.9984269 40.7197628, -73.9981528 40.7196348, -73.9980848 40.7196004)",1,,,,,,
42427324,42427327,0,"[1147907300, 584850103]",Centre Street,secondary,25 mph,True,False,135.463,"LINESTRING (-73.9985112 40.7198029, -73.9984728 40.719849, -73.9983066 40.7200487, -73.9977942 40.7206639, -73.9976999 40.720777, -73.9976561 40.7208344)","['1', '3']",,,,,,
42427324,42445489,0,944692442,Grand Street,secondary,25 mph,True,False,52.657,"LINESTRING (-73.9990418 40.7200529, -73.9989525 40.7200084, -73.9986002 40.7198449, -73.9985112 40.7198029)",,,,,,,
42427327,42430041,0,5672321,Cleveland Place,secondary,25 mph,True,False,71.92099999999999,"LINESTRING (-73.9976561 40.7208344, -73.9976213 40.7209168, -73.9974291 40.7213762, -73.9973979 40.7214509)",1,,,,,,
42427327,42432165,0,68668516,Broome Street,secondary,25 mph,True,False,52.119,"LINESTRING (-73.9976561 40.7208344, -73.997736 40.7208683, -73.9980991 40.721022, -73.998196 40.721063)",2,,,,13.5,,
42427327,42432171,0,5670084,Broome Street,residential,25 mph,True,False,29.601999999999997,"LINESTRING (-73.9973457 40.7207098, -73.9975608 40.7207961, -73.9976561 40.7208344)",,,,,10.5,,
42427335,11038072465,0,5670574,Samuel Dickstein Plaza,secondary,25 mph,False,False,7.222,"LINESTRING (-73.9842337 40.7152425, -73.9842712 40.7151841)",3,,,,,,
